_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
9.4444,87.8875508564698,32.5398771341497,87.88754249497,32.53988497415,0.3441,0.3337,-1.586,0.354,1.764,0.218,0,19.213671,0.004882,19.95451,0.05083,18.211582,0.025177,1.742928
9.4446,87.9253535598941,32.4500024119011,87.92535211679,32.45000186079,0.2157,0.6045,-0.274,0.748,-0.124,0.471,0,20.183838,0.006023,20.700687,0.104155,19.390505,0.060304,1.310183
9.4452,88.170278533807,32.680008162302,88.17028608467,32.68000362008,0.3402,0.14,1.43,0.163,-1.022,0.1,0,17.868053,0.003044,18.521042,0.032175,17.15571,0.013047,1.365332
9.4468,88.2452083460117,32.6083746625763,88.24521844446,32.60834923591,0.672,0.0147,1.914,0.016,-5.721,0.011,0,13.048546,0.00279,13.262237,0.002891,12.695856,0.003854,0.566381
9.4474,88.0650652739955,32.7022746375911,88.06506400112,32.70226984648,0.3904,0.1093,-0.241,0.112,-1.078,0.079,0,17.60042,0.002948,18.071072,0.011539,16.970793,0.007335,1.100279
9.4493,88.0762343212888,32.7025035282107,88.07624457298,32.7024786171,0.6531,0.0407,1.941,0.042,-5.605,0.029,0,15.817782,0.002801,16.322454,0.004386,15.150061,0.004364,1.172394
9.4496,88.2117652107423,32.6516195923176,88.21177126535,32.65160637454,0.3026,0.2849,1.147,0.282,-2.974,0.2,0,18.991175,0.00368,19.784847,0.046579,18.116718,0.020808,1.668129
9.4523,88.2395649139792,32.4718036029307,88.23957521834,32.47178245182,0.4608,0.1539,1.956,0.162,-4.759,0.106,0,18.167631,0.003042,18.742657,0.017676,17.468731,0.013927,1.273926
9.4534,88.1228002430548,32.3929077945532,88.12279470062,32.39287858122,-1.5405,2.1955,-1.053,2.306,-6.573,1.187,0,20.59009,0.010817,21.337658,0.23003,19.396749,0.129951,1.940908
9.4537,87.8945819735718,32.5888422011822,87.89458607748,32.58882597896,0.6658,0.8704,0.778,1.009,-3.65,0.593,0,20.464832,0.0076,21.29871,0.107732,19.163042,0.051982,2.135668
9.4562,88.1467575266664,32.6902630956898,88.14676390603,32.69025689569,0.0656,0.2288,1.208,0.242,-1.395,0.162,0,18.914381,0.003596,19.474751,0.042755,18.167482,0.019397,1.307268
9.457,88.2005190208075,32.428911623743,88.20052890955,32.42888737041,0.7218,0.0162,1.878,0.016,-5.457,0.011,0,12.574553,0.002771,12.740306,0.002842,12.291672,0.003819,0.448634
9.4587,88.0268152004598,32.6975186958973,88.02682576846,32.69751991812,0.5799,0.4125,2.001,0.415,0.275,0.277,0,19.584454,0.004587,20.277639,0.070007,18.801981,0.03526,1.475658
9.4592,87.93846361733,32.65355741464,87.93846361733,32.65355741464,,,,,,,0,20.869696,0.013252,20.973276,0.122656,20.057285,0.15043,0.915991
9.4603,88.1571755575431,32.6863428063263,88.15718483573,32.68631749966,0.6812,0.0155,1.757,0.017,-5.694,0.011,0,13.284047,0.002795,13.484996,0.002893,12.949446,0.003809,0.53555
9.4607,88.0731469162868,32.3873281853589,88.07314645313,32.38732429647,0.197,0.3319,-0.088,0.39,-0.875,0.239,0,19.352993,0.004536,19.805571,0.06263,18.433586,0.041512,1.371984
9.4631,87.9145449576998,32.6274084885688,87.91454827707,32.62738391968,0.6682,0.0215,0.629,0.025,-5.528,0.015,0,12.8378,0.002772,13.580875,0.002844,11.988502,0.003798,1.592374
9.4639,87.9140134739214,32.6266928880466,87.91401712045,32.62667462138,0.6387,0.2397,0.691,0.289,-4.11,0.158,0,18.800701,0.005009,17.905495,0.095112,16.800236,0.056272,1.105259
9.4648,87.9513421298287,32.6640910330444,87.95134665426,32.6640751086,0.3476,0.0376,0.857,0.042,-3.583,0.026,0,15.694564,0.002785,16.130445,0.00411,15.080045,0.004443,1.050401
9.465,87.9065150681487,32.4750352931967,87.90651615868,32.47502134653,0.604,0.2255,0.207,0.265,-3.138,0.172,0,18.910059,0.00364,19.787397,0.04954,18.041956,0.038338,1.745441
9.4657,88.1590447356642,32.6856300087795,88.15905556629,32.68562804878,0.4295,0.5626,2.051,0.562,-0.441,0.374,0,19.909405,0.005547,20.116297,0.093341,18.930925,0.039247,1.185371
9.4667,87.8926217702835,32.5067531435767,87.89262120111,32.50674355691,0.5181,0.3834,-0.108,0.431,-2.157,0.264,0,19.543287,0.004604,20.397968,0.056999,18.799414,0.025328,1.598555
9.467,87.9530840454697,32.4247474228589,87.9530844509,32.42473601397,-0.9516,1.1272,0.077,1.378,-2.567,0.816,0,20.609528,0.009051,21.983479,0.369958,19.816341,0.073261,2.167137
9.4672,88.0637919587754,32.3874735584533,88.06379358509,32.38745694512,0.4027,0.1007,0.309,0.121,-3.738,0.079,0,17.626549,0.002945,18.139565,0.016151,16.954189,0.006632,1.185375
9.4701,88.0088953975344,32.3971050341907,88.00890539333,32.39707912308,0.4777,0.1138,1.899,0.135,-5.83,0.089,0,17.7938,0.003009,18.543465,0.014242,16.955797,0.008245,1.587667
9.4729,87.910239022508,32.4687501767144,87.9102406977,32.46874161227,0.2506,0.132,0.318,0.157,-1.927,0.098,0,18.007187,0.003045,18.497112,0.023418,17.378069,0.021762,1.119043
9.4735,88.2231692027317,32.449410118782,88.22316118671,32.44940629656,0.382,0.087,-1.522,0.102,-0.86,0.067,0,17.197126,0.002881,17.722065,0.00849,16.524021,0.006384,1.198044
9.4761,88.1417282242028,32.397723530175,88.14174023082,32.39771397462,0.7168,0.9362,2.281,1.161,-2.15,0.754,0,20.446547,0.008068,20.890965,0.157397,19.515223,0.12325,1.375742
9.4778,88.0996334110739,32.7015238428919,88.09964272781,32.70149918067,0.6791,0.0161,1.764,0.017,-5.549,0.012,0,13.553023,0.002787,13.766641,0.002849,13.201921,0.003817,0.564719
9.4798,88.0534377831152,32.387980592318,88.0534529674,32.38797250343,0.4105,0.1358,2.885,0.161,-1.82,0.1,0,18.041563,0.003113,18.460283,0.03685,17.326138,0.020577,1.134146
9.4806,88.0526361045347,32.3880523240088,88.05263916771,32.38803751512,0.3796,0.0488,0.582,0.058,-3.332,0.036,0,16.054831,0.002798,16.489096,0.004537,15.442999,0.004752,1.046097
9.484,87.8943597871075,32.5003555981266,87.89433592041,32.50035086924,0.4631,0.3774,-4.529,0.408,-1.064,0.252,0,19.38695,0.004093,20.394415,0.074463,18.39373,0.022093,2.000685
9.4844,87.915234924367,32.6290033908822,87.91523751025,32.62899576866,0.2068,0.0558,0.49,0.065,-1.715,0.039,0,16.513474,0.002812,16.942682,0.006194,15.88419,0.006181,1.058493
9.4847,88.072973086627,32.3869394715025,88.07300111802,32.38692503595,2.5547,1.0306,5.326,1.754,-3.248,0.994,0,20.634811,0.012423,,,,,
9.4851,87.91261634426,32.6253860745,87.91261634426,32.6253860745,,,,,,,0,21.018404,0.029956,21.627504,0.141045,19.653395,0.220674,1.97411
9.4863,88.01548790379,32.6951818418,88.01548790379,32.6951818418,,,,,,,0,20.069731,0.016367,20.548563,0.131439,18.806465,0.034776,1.742098
9.4873,87.9881334562099,32.4045207948833,87.98813132423,32.40452146155,-0.4851,1.3284,-0.405,1.699,0.15,1.252,0,20.710516,0.01157,20.793173,0.115723,20.114395,0.123568,0.678778
9.4876,88.2580123930115,32.5764880920549,88.25802534122,32.5764830165,-0.1008,0.3357,2.455,0.351,-1.142,0.239,0,19.349852,0.004199,20.118565,0.059577,18.627817,0.033534,1.490747
9.4884,87.8874128937509,32.5300910063274,87.8874226671,32.53006562855,0.707,0.0212,1.854,0.024,-5.71,0.015,0,14.28494,0.002776,14.58233,0.003047,13.819934,0.003894,0.762396
9.4886,88.0546733984174,32.7022957601067,88.05467176639,32.70228861344,0.4842,0.4376,-0.309,0.33,-1.608,0.258,0,19.124069,0.004201,19.78417,0.055766,18.350834,0.026422,1.433336
9.4888,88.03823110472,32.389808842011,88.0382363838,32.3897850909,0.3487,0.2308,1.003,0.274,-5.344,0.174,0,18.827089,0.003525,19.79282,0.048313,17.933821,0.020017,1.858999
9.4895,87.8911610899767,32.5800697298497,87.89117003541,32.58002660985,2.1403,0.0154,1.696,0.016,-9.702,0.01,0,13.335513,0.002764,13.70711,0.002875,12.792439,0.003837,0.914672
9.4924,88.1551610011674,32.4023309292819,88.15519566474,32.40232454262,0.5596,1.8939,6.585,2.316,-1.437,1.37,0,20.783123,0.014537,21.386639,0.189294,19.907124,0.111993,1.479515
9.4925,87.94030722269,32.6559627212,87.94030722269,32.6559627212,,,,,,,0,21.006905,0.018958,21.217051,0.241351,20.254591,0.195706,0.96246
9.4928,88.1953040664813,32.4242163280967,88.19530377689,32.42421126143,-0.3086,0.3941,-0.055,0.451,-1.14,0.281,0,19.64002,0.004688,20.321226,0.074051,18.980059,0.046859,1.341167
9.4936,88.2087316959564,32.6553822916298,88.20873863239,32.65537609163,0.7533,0.4633,1.314,0.473,-1.395,0.314,0,19.658934,0.004891,20.509872,0.095095,18.871155,0.065805,1.638718
9.4969,88.0331174512062,32.3905667163322,88.03312006182,32.39055365411,-0.0331,0.3887,0.496,0.465,-2.939,0.296,0,19.580032,0.004751,20.195848,0.06215,18.771589,0.046426,1.424259
9.497,88.2536108709149,32.5917334197307,88.25362084616,32.59170830862,0.4156,0.2146,1.891,0.237,-5.65,0.16,0,18.647121,0.00344,19.667761,0.055653,17.699478,0.01361,1.968283
9.4975,87.8874541772035,32.5619818428378,87.8874536235,32.56198026506,0.1384,0.0739,-0.105,0.085,-0.355,0.052,0,17.058786,0.002876,17.504389,0.007109,16.401577,0.008123,1.102812
9.4986,88.0383075131093,32.7004044566388,88.03831245134,32.70040288775,0.1021,0.2,0.935,0.2,-0.353,0.13,0,18.599773,0.003325,19.172728,0.029419,17.917477,0.018443,1.255251
9.5004,87.9239209184733,32.6401414218211,87.92392079708,32.64011855071,0.8879,1.1398,-0.023,1.806,-5.146,1.043,0,20.499706,0.009364,,,,,
9.5034,87.8945959463128,32.4984974475683,87.89460846698,32.49847139868,-1.9386,1.2402,2.376,1.642,-5.861,0.908,0,20.685621,0.010795,21.11235,0.246964,19.600904,0.06591,1.511446
9.505,88.1094361743685,32.7006263324153,88.10944374282,32.70060517686,4.2409,1.3609,1.433,1.956,-4.76,0.98,0,20.692335,0.012024,21.779467,0.198906,19.558252,0.091636,2.221214
9.505,88.1466550090044,32.3988703811177,88.1466580357,32.39886464334,0.3946,0.1855,0.575,0.235,-1.291,0.142,0,18.533041,0.003343,19.059166,0.028993,17.868391,0.01736,1.190775
9.5054,88.26010639606,32.5681575169,88.26010639606,32.5681575169,,,,,,,0,21.066502,0.030623,21.040611,0.346978,19.803909,0.190204,1.236702
9.506,88.057116756957,32.7027976377684,88.05713698576,32.70278347777,1.1736,0.5566,3.83,0.57,-3.186,0.382,0,19.339293,0.009408,19.90568,0.059453,17.995733,0.027103,1.909946
9.5061,88.1491916424498,32.6902925155567,88.14919022716,32.69028792889,0.2159,0.3971,-0.268,0.384,-1.032,0.26,0,19.536003,0.004522,20.044683,0.06011,18.735392,0.025361,1.309292
9.5061,87.9054936281531,32.4752124567543,87.90551786223,32.47517851009,1.6327,0.913,4.6,1.419,-7.638,0.756,0,20.46163,0.007597,21.925901,0.208297,19.229315,0.112978,2.696587
9.5061,87.8905137597069,32.578875762433,87.89052221978,32.5788498291,0.5324,0.0654,1.604,0.07,-5.835,0.043,0,16.794598,0.002856,17.290524,0.015595,16.048239,0.008582,1.242285
9.5062,88.2013423904143,32.6617263021932,88.20134800225,32.66171836886,1.2621,1.0886,1.063,0.718,-1.785,0.508,0,,,,,17.888723,0.178721,
9.5068,87.90312387714,32.61081374556,87.90312387714,32.61081374556,,,,,,,0,21.048231,0.023709,21.396057,0.208002,20.297188,0.080992,1.098869
9.5068,88.1047458326885,32.3886863621399,88.104749638,32.38866872214,0.6645,0.0179,0.723,0.022,-3.969,0.014,0,12.754922,0.00277,12.926727,0.002836,12.463926,0.003798,0.462801
9.5079,87.915688818772,32.4598786439129,87.91569937987,32.45985415058,0.6597,0.0707,2.005,0.083,-5.511,0.051,0,16.889101,0.002909,17.427576,0.011745,16.183245,0.006811,1.244331
9.5098,88.2369042532754,32.6244888969545,88.23692073349,32.6244668214,1.1714,1.7713,3.123,1.156,-4.967,0.868,0,20.574247,0.010217,20.835199,0.140371,19.419323,0.141354,1.415876
9.5134,87.8867863492029,32.5308537512278,87.88684192176,32.53082327124,0.3624,0.1158,10.542,0.131,-6.858,0.086,0,17.7153,0.002991,18.12579,0.024868,16.905285,0.016883,1.220505
9.5149,87.9012793263519,32.6076437052866,87.90128112021,32.60763847862,0.3876,0.1531,0.34,0.179,-1.176,0.105,0,18.270479,0.003157,18.703724,0.027716,17.534969,0.013535,1.168755
9.5151,88.05690518838,32.70291771763,88.05690518838,32.70291771763,,,,,,,0,20.072321,0.010708,,,,,
9.5178,88.1188486592254,32.3909539051986,88.11885713323,32.39091677631,0.7173,0.1074,1.61,0.13,-8.354,0.086,0,17.67984,0.002954,18.352943,0.01137,16.897739,0.0082,1.455204
9.5183,88.0971505825586,32.3875786466022,88.09715266677,32.38755186438,1.0968,0.0209,0.396,0.025,-6.026,0.016,0,14.267631,0.002765,14.693441,0.002954,13.669018,0.003867,1.024424
9.5209,88.2352526412599,32.627208895071,88.235248372,32.62721166396,0.023,0.2305,-0.809,0.248,0.623,0.167,0,18.905298,0.003549,19.530422,0.029711,18.2188,0.023195,1.311623
9.5215,88.2009490320055,32.6623720173695,88.20096053556,32.66236281737,0.54,0.0198,2.179,0.021,-2.07,0.015,0,14.103484,0.002764,14.790683,0.00326,13.301332,0.003844,1.48935
9.5228,87.8860191679065,32.5511365408589,87.88602114518,32.55112017197,-0.0677,0.8979,0.375,1.321,-3.683,0.643,0,20.362228,0.007192,21.095638,0.15124,19.400278,0.061679,1.69536
9.5233,88.2569514412788,32.5832236952685,88.25696123624,32.58319868638,0.8045,0.1549,1.857,0.177,-5.627,0.113,0,18.089205,0.003202,18.899097,0.019161,17.229929,0.009436,1.669168
9.5236,87.9844646855835,32.4054797872655,87.98446867585,32.40547211171,0.2913,0.1753,0.758,0.219,-1.727,0.134,0,18.529631,0.003308,19.031679,0.037879,17.814014,0.015872,1.217665
9.5294,88.2516887277412,32.5983186620737,88.25170273948,32.59830041763,0.2983,0.0448,2.656,0.055,-4.105,0.038,0,16.097841,0.002801,16.610613,0.005003,15.415281,0.004441,1.195332
9.5298,88.00271011863,32.69198476191,88.00271011863,32.69198476191,,,,,,,0,20.801477,0.014568,21.013178,0.221819,20.013828,0.15856,0.99935
9.5304,88.2375908515813,32.466025357143,88.23758171732,32.46602214381,0.1779,0.1343,-1.734,0.147,-0.723,0.097,0,17.690777,0.003112,,,,,
9.5316,87.923526423152,32.6405472696333,87.92352332497,32.6405384563,0.5641,0.0367,-0.587,0.042,-1.983,0.025,0,15.63838,0.002783,16.071089,0.003683,15.024772,0.004533,1.046317
9.5317,88.2061665972187,32.6584571774077,88.20616903614,32.65844999963,0.1637,0.0442,0.462,0.051,-1.615,0.034,0,15.936552,0.002792,16.795813,0.0041,15.031957,0.00429,1.763856
9.5324,88.1589409312671,32.4031498595314,88.15895511793,32.40313963731,0.4109,0.0652,2.695,0.075,-2.3,0.051,0,16.812458,0.002851,17.32159,0.010351,16.157902,0.007681,1.163689
9.5325,88.2492817502673,32.4863913382533,88.24928316761,32.48638080492,0.2094,0.0872,0.269,0.093,-2.37,0.065,0,15.660713,0.002903,15.906287,0.00353,15.178339,0.004473,0.727948
9.5338,88.17833280353,32.41261195502,88.17833280353,32.41261195502,,,,,,,0,21.002018,0.018163,21.412479,0.237645,20.347927,0.204651,1.064552
9.5355,88.1223386826315,32.69868018916,88.12233978645,32.69865930916,0.5549,0.1844,0.209,0.18,-4.698,0.119,0,18.354013,0.005152,18.586771,0.005199,17.442554,0.203483,1.144217
9.5379,87.9139412810499,32.4612863492021,87.91393629803,32.46127868698,0.4065,0.0891,-0.946,0.106,-1.724,0.066,0,17.333252,0.002913,17.755997,0.007475,16.734686,0.007598,1.021311
9.5381,87.8976427443965,32.6010632654256,87.89764360433,32.60105774987,-0.2594,0.7235,0.163,0.753,-1.241,0.45,0,20.283009,0.006559,20.783554,0.133774,19.51178,0.06926,1.271774
9.5386,88.2376216112308,32.4658120091643,88.23761540058,32.46579684472,0.4684,0.0931,-1.179,0.098,-3.412,0.064,0,17.316273,0.003004,17.264219,0.009736,16.098104,0.006225,1.166115
9.5388,88.2482292992171,32.6063154787077,88.24823331951,32.60630950093,0.4299,0.0793,0.762,0.085,-1.345,0.058,0,17.157822,0.002861,17.619272,0.014402,16.526306,0.008702,1.092966
9.5391,88.0396558282032,32.3887192700152,88.0396749074,32.38870164335,-0.1045,0.8553,3.625,1.249,-3.966,0.683,0,20.477034,0.008312,21.683838,0.222838,19.345692,0.055453,2.338146
9.5392,87.8899316584882,32.5791390470078,87.88993067218,32.57914914923,-0.0052,0.4307,-0.187,0.519,2.273,0.312,0,19.279322,0.004732,19.815096,0.105807,18.370182,0.087456,1.444914
9.5393,87.8911041140359,32.5068637766243,87.89110949484,32.50685521218,-0.0777,0.2221,1.021,0.243,-1.927,0.149,0,18.740589,0.003484,19.307791,0.030274,18.075197,0.019343,1.232594
9.5435,87.9258710521096,32.6434599652251,87.92589058132,32.64345525856,0.1676,0.2979,3.7,0.341,-1.059,0.203,0,19.341997,0.004261,20.173416,0.061641,18.561951,0.025802,1.611465
9.5442,87.886991504584,32.5653928525186,87.8869995415,32.56538880363,0.4914,0.571,1.524,0.794,-0.911,0.401,0,20.15671,0.005859,20.721128,0.12952,19.322094,0.052602,1.399035
9.5452,88.05045130295,32.7028284314,88.05045130295,32.7028284314,,,,,,,0,20.885586,0.021305,21.393337,0.771132,19.956686,0.182067,1.436651
9.5458,88.2450023606279,32.4775186567219,88.2449935255,32.4774757545,0.6134,0.1149,-1.677,0.123,-9.653,0.083,0,17.686563,0.002951,18.356609,0.013521,16.910854,0.006679,1.445755
9.5458,88.1398925769206,32.3959198774153,88.1399008619,32.39588112186,0.8493,0.1561,1.574,0.184,-8.72,0.118,0,18.224655,0.003132,19.16713,0.038183,17.265728,0.011198,1.901402
9.5481,88.2166130013884,32.4406721418931,88.21662071119,32.44065892856,0.0935,0.2012,1.464,0.221,-2.973,0.141,0,18.603954,0.003244,19.228334,0.018802,17.777693,0.018267,1.450642
9.5483,88.2362573730739,32.6266935321533,88.23625971614,32.62668071882,0.5719,0.4016,0.444,0.42,-2.883,0.278,0,19.6278,0.00461,20.336031,0.089709,18.896654,0.036243,1.439377
9.5495,87.9545749842502,32.4219119647009,87.95456703912,32.42190133359,0.1364,0.4302,-1.509,0.577,-2.392,0.339,0,19.825645,0.005014,20.63534,0.08564,19.057796,0.034422,1.577543
9.5503,87.8864418594281,32.5622694228222,87.88644100514,32.5622678006,0.7127,0.0392,-0.162,0.046,-0.365,0.028,0,15.624034,0.002779,16.044619,0.003513,15.027306,0.004129,1.017313
9.5517,88.23573928274,32.46268652569,88.23573928274,32.46268652569,,,,,,,0,20.925253,0.016026,22.459621,0.093399,20.08198,0.16372,2.377642
9.5532,87.9366152202326,32.6542161093717,87.93662631627,32.65419964715,0.4867,0.0747,2.102,0.081,-3.704,0.05,0,17.025646,0.002881,17.514242,0.007552,16.368286,0.005177,1.145956
9.5544,87.9544996806936,32.6683038823995,87.95451077848,32.6682779624,0.5817,0.0667,2.102,0.07,-5.832,0.045,0,16.744015,0.002939,17.311779,0.008494,16.033939,0.0059,1.27784
9.5549,87.9038637730045,32.476214005022,87.90385545957,32.4762043028,1.3328,0.9754,-1.578,1.178,-2.183,0.784,0,20.537228,0.009225,21.166044,0.188694,19.796244,0.141854,1.369801
9.5553,87.89111769282,32.50573613678,87.89111769282,32.50573613678,,,,,,,0,21.049372,0.025964,20.912066,0.635274,19.650206,0.346777,1.26186
9.5566,87.95088495151,32.66576296517,87.95088495151,32.66576296517,,,,,,,0,21.074425,0.018128,21.001465,0.624694,19.940943,0.222554,1.060522
9.5569,88.1220813510455,32.6991035526155,88.1220829302,32.69908419706,0.5672,0.1729,0.299,0.173,-4.355,0.115,0,18.217224,0.003293,18.643124,0.030307,17.236399,0.033029,1.406725
9.5574,87.9426030910977,32.6594296375907,87.94261349094,32.65941784648,0.4583,0.3775,1.97,0.461,-2.653,0.267,0,19.566071,0.004433,20.071854,0.053284,18.748249,0.036919,1.323605
9.5581,88.2062785741233,32.4311683609177,88.20628139654,32.43116594314,0.2172,0.0869,0.536,0.099,-0.544,0.064,0,17.301781,0.002887,17.805132,0.008148,16.656277,0.006834,1.148855
9.56,88.0204405952641,32.6977740514944,88.02044434504,32.69777276705,-0.6496,0.4345,0.71,0.401,-0.289,0.262,0,19.474781,0.00432,20.19099,0.054219,18.762556,0.031837,1.428434
9.56,88.0609842490089,32.3860796509298,88.06099176994,32.38605481093,0.125,0.418,1.429,0.49,-5.589,0.316,0,19.712229,0.00545,20.831848,0.136678,18.574743,0.028716,2.257105
9.5605,87.8924587370263,32.5012477664322,87.89245837341,32.50123142421,0.3874,0.236,-0.069,0.248,-3.677,0.149,0,18.671272,0.003452,19.436806,0.031417,17.838266,0.015111,1.598539
9.5612,87.9620372205632,32.4167625402511,87.96203963187,32.41675494914,-0.0608,0.1488,0.458,0.18,-1.708,0.11,0,18.231977,0.003059,18.766312,0.020242,17.555662,0.012178,1.210649
9.5623,88.0257010137671,32.6990629891244,88.02570408229,32.69905526468,-0.0762,0.1591,0.581,0.161,-1.738,0.106,0,18.160122,0.003123,18.691257,0.01819,17.460291,0.009586,1.230967
9.5623,88.1087549848461,32.3883466016197,88.10876412177,32.38832428162,0.8113,0.428,1.736,0.524,-5.022,0.332,0,19.486635,0.005265,20.589697,0.125886,18.477978,0.027879,2.111719
9.5629,87.8860898089553,32.5287289998493,87.88610276609,32.52870527985,1.3945,0.4847,2.458,0.619,-5.337,0.351,0,19.872469,0.005161,20.841587,0.12202,18.693298,0.036548,2.148289
9.5632,88.2164945907291,32.4401666662608,88.21650291137,32.44016171515,0.6781,0.8909,1.58,1.157,-1.114,0.708,0,20.543312,0.007912,,,,,
9.5635,87.8853043162363,32.5527129072753,87.88529651246,32.55270163172,0.4125,0.0249,-1.48,0.028,-2.537,0.017,0,14.562443,0.002791,14.879451,0.003078,14.078451,0.004003,0.801
9.5644,87.9196668304128,32.4531975094999,87.91967091233,32.4531748295,1.4422,0.7027,0.775,0.963,-5.103,0.505,0,20.198561,0.006574,20.895256,0.10956,19.305304,0.045484,1.589952
9.5644,88.13440936826,32.6961378816562,88.13441961922,32.69611305499,0.8525,0.085,1.941,0.085,-5.586,0.058,0,17.192577,0.00287,17.815685,0.010316,16.445126,0.006936,1.37056
9.5647,87.8980484452144,32.4870916762911,87.89804461994,32.48706964518,-0.6286,2.2441,-0.726,2.465,-4.957,1.709,0,20.849522,0.018051,21.712008,0.474858,19.63464,0.160903,2.077368
9.5662,87.9669087619547,32.413726407962,87.96691669057,32.41371954574,-0.1919,0.2142,1.506,0.266,-1.544,0.176,0,18.939777,0.003596,19.551764,0.040794,18.174385,0.022999,1.377378
9.5663,88.25921663322,32.51216324548,88.25921663322,32.51216324548,,,,,,,0,20.379965,0.009256,,,,,
9.5663,87.89832369566,32.48639950614,87.89832369566,32.48639950614,,,,,,,0,21.014832,0.021248,21.578827,0.616532,19.490915,0.192689,2.087912
9.5671,87.9003605275498,32.6080503876188,87.90036464289,32.60804577873,0.1382,0.0609,0.78,0.07,-1.037,0.043,0,16.697121,0.002831,17.013094,0.00528,16.205919,0.005189,0.807175
9.5703,88.238831336063,32.6236965019445,88.23883134134,32.6236862975,0.7943,0.0196,0.001,0.021,-2.296,0.014,0,14.132992,0.002774,14.440828,0.003047,13.657658,0.003848,0.783171
9.5706,88.1025114470415,32.7027182409411,88.10251331147,32.70271388983,0.2542,0.0302,0.353,0.031,-0.979,0.022,0,15.178587,0.00279,15.368502,0.003445,14.845449,0.004069,0.523052
9.5707,87.9173664212087,32.4558086210933,87.91736864921,32.45580272776,0.5302,0.6084,0.423,0.758,-1.326,0.454,0,20.211283,0.006022,21.055651,0.117612,19.398251,0.060694,1.6574
9.5721,88.2592825061228,32.5119849597665,88.25928918903,32.5119845731,0.5194,0.27,1.268,0.293,-0.087,0.196,0,19.028698,0.003708,19.509903,0.048729,17.972044,0.019789,1.537859
9.573,87.8951107056647,32.596848112191,87.89511538496,32.59684780108,0.3586,0.2778,0.887,0.312,-0.07,0.183,0,19.228058,0.003841,19.850138,0.043438,18.423992,0.040275,1.426146
9.5734,88.2514444309126,32.6010337856116,88.25145728243,32.60100892339,0.6282,0.0188,2.436,0.02,-5.594,0.013,0,11.388216,0.002765,11.978137,0.002833,10.652006,0.003796,1.326131
9.5755,87.8931995920906,32.59206466105,87.89321626152,32.59206102994,0.0346,0.6684,3.16,0.785,-0.817,0.483,0,20.488819,0.006953,21.338383,0.134717,19.774918,0.069973,1.563465
9.5763,88.2550244378143,32.4978962767922,88.25502235632,32.49789573457,-0.4699,1.1536,-0.395,1.159,-0.122,0.859,0,20.44706,0.007668,20.872604,0.126234,19.824368,0.087783,1.048237
9.5785,88.1586800297635,32.687898097651,88.15868608683,32.68789002654,0.0035,0.5668,1.147,0.583,-1.816,0.381,0,20.034103,0.005516,20.429617,0.121588,19.127384,0.045754,1.302233
9.5787,87.9301432550604,32.4414170709011,87.93014282849,32.44141595979,-0.0104,0.3346,-0.081,0.407,-0.25,0.235,0,19.358309,0.004273,20.084299,0.061709,18.651646,0.03447,1.432653
9.581,87.8893268929417,32.5101837638429,87.88933786049,32.51015795051,0.6873,0.0386,2.081,0.043,-5.808,0.027,0,15.486029,0.002782,15.95772,0.00383,14.845778,0.004017,1.111941
9.581,87.9972461545536,32.3991089829662,87.99725744021,32.3990934763,-0.1147,0.6321,2.144,0.804,-3.489,0.481,0,20.220173,0.006652,21.370337,0.132668,19.003435,0.032678,2.366901
9.5811,88.20153728379,32.66326383985,88.20153728379,32.66326383985,,,,,,,0,20.691257,0.01601,20.789108,0.261158,18.699068,0.098869,2.09004
9.5819,88.1799272059633,32.4125612504562,88.17993762464,32.41255398379,0.1088,0.3925,1.979,0.423,-1.635,0.265,0,19.557446,0.0045,20.255053,0.067965,18.773853,0.042144,1.481199
9.5825,88.2423569760966,32.6186498777287,88.24236399411,32.61862366884,0.695,0.02,1.33,0.022,-5.897,0.015,0,14.169243,0.002775,14.483641,0.003045,13.6865,0.00387,0.797141
9.583,88.2202479418408,32.443387720251,88.22025364537,32.44337804914,-1.7671,0.6946,1.083,0.968,-2.176,0.503,0,20.246086,0.007332,20.859604,0.171614,19.220455,0.05022,1.639149
9.5844,88.0374180121259,32.3882994600911,88.03741731212,32.38829870898,1.3157,1.2956,-0.133,1.751,-0.169,1.145,0,20.600965,0.010125,21.557617,0.213422,19.798,0.134808,1.759617
9.5844,88.18013142856,32.67747620645,88.18013142856,32.67747620645,,,,,,,0,20.329906,0.011442,,,,,
9.586,88.2092383556911,32.6571524975382,88.20925142115,32.65713644865,-0.0457,0.2546,2.475,0.23,-3.611,0.163,0,18.146206,0.00673,18.574976,0.017164,17.264971,0.011562,1.310005
9.5867,88.2215669163289,32.4446704883819,88.22157560604,32.44464526616,0.6501,0.2868,1.65,0.318,-5.675,0.2,0,19.149664,0.003997,20.125952,0.067655,18.070988,0.018491,2.054964
9.5886,87.8873770824727,32.5178174056555,87.88737938053,32.5178068101,0.2347,0.1516,0.436,0.17,-2.384,0.102,0,18.146912,0.003109,18.686113,0.020709,17.469744,0.013274,1.21637
9.5907,88.1514676641684,32.6910045422107,88.1514777033,32.6909803111,0.7597,0.1774,1.901,0.182,-5.452,0.119,0,18.228765,0.003335,19.133192,0.018807,17.330942,0.00727,1.80225
