_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
9.8059,139.0524299887366,-36.460599078644,139.05238877516,-36.46059040754,1.6696,1.1264,-7.458,0.796,1.951,1.744,0,20.66087,0.011891,21.378633,0.233439,19.128347,0.060109,2.250286
9.8066,138.8405404559021,-36.6235801765965,138.84051657158,-36.62356080771,0.4534,0.08,-4.313,0.067,4.358,0.074,0,17.685719,0.002889,18.161036,0.011776,17.050486,0.008088,1.11055
9.8072,139.0335528391383,-36.7871278681142,139.03352355417,-36.78711885034,-0.1106,0.5747,-5.277,0.429,2.029,0.637,0,20.289463,0.005908,21.126129,0.10044,19.420593,0.046323,1.705536
9.8079,139.2368985197621,-36.6770918837916,139.23681142242,-36.67711115049,0.9721,0.4369,-15.717,0.361,-4.335,0.444,0,20.018757,0.004921,21.073071,0.095204,18.952765,0.028483,2.120306
9.808,139.0682511501004,-36.461582603839,139.0682233922,-36.46156958162,0.2901,0.0164,-5.023,0.014,2.93,0.017,0,14.476174,0.002775,14.626761,0.003012,14.219808,0.003956,0.406954
9.8088,139.0766770793525,-36.4625167104398,139.07667008315,-36.46250839044,0.4669,0.0575,-1.266,0.05,1.872,0.061,0,17.09523,0.00282,17.547728,0.009001,16.477076,0.005659,1.070652
9.8092,139.0528563572202,-36.4605502690351,139.05280901524,-36.4605495446,-3.6808,3.2415,-8.567,1.892,0.163,3.017,0,20.901722,0.018804,20.688576,0.282226,18.940334,0.099731,1.748241
9.8111,138.969899483069,-36.7761976788279,138.96987161721,-36.77617196772,-0.5844,0.7439,-5.022,0.546,5.785,0.646,0,20.488295,0.006928,20.965845,0.137305,19.677458,0.058863,1.288387
9.8114,139.2411494222322,-36.5822232737481,139.2411359395,-36.58221294486,1.6018,1.7788,-2.436,1.122,2.324,1.645,0,20.810457,0.013942,21.201267,0.214722,20.347773,0.188827,0.853495
9.812,138.9733249236385,-36.7772561659763,138.97329517634,-36.77723248598,-1.6275,1.1412,-5.361,0.862,5.328,1.141,0,20.796581,0.008842,21.1028,0.134759,19.842184,0.081029,1.260616
9.8123,139.178153330006,-36.5007512282081,139.17813195507,-36.50073546821,0.9619,0.5394,-3.866,0.365,3.546,0.536,0,20.223717,0.00576,20.457121,0.147826,19.138979,0.044473,1.318142
9.8154,138.9316480416443,-36.7603330254387,138.93151450514,-36.76027745218,1.349,0.093,-24.071,0.083,12.504,0.086,0,17.889488,0.002925,18.803574,0.024249,16.956871,0.006826,1.846703
9.8176,139.2288159035337,-36.6935466488384,139.22875179012,-36.6935122933,0.7475,0.0413,-11.567,0.036,7.73,0.039,0,16.372433,0.00281,16.819717,0.005358,15.76691,0.004629,1.052808
9.8194,139.0450237068366,-36.4602446076938,139.04501095268,-36.46023340325,0.0993,0.0192,-2.308,0.016,2.521,0.019,0,14.824792,0.002762,15.422694,0.003125,14.084059,0.003839,1.338635
9.8208,138.8853991876503,-36.7267295831994,138.8853574768,-36.72668919654,1.3059,0.428,-7.522,0.373,9.087,0.49,0,20.126913,0.005153,20.919912,0.147185,19.113924,0.042305,1.805988
9.8209,138.8788783784092,-36.7198864107537,138.87884331381,-36.71985212187,0.2002,0.7776,-6.324,0.627,7.715,0.716,0,20.636087,0.007294,21.277895,0.161597,19.453199,0.044679,1.824696
9.8216,139.1789008159228,-36.7468947274711,139.17886817396,-36.74688037192,0.302,0.1433,-5.885,0.119,3.23,0.134,0,18.515598,0.003153,19.042009,0.022618,17.646362,0.013365,1.395647
9.8238,138.9906981760273,-36.4659198443087,138.99067397562,-36.4658995332,0.3191,0.0277,-4.379,0.024,4.57,0.027,0,15.653072,0.002799,15.908138,0.00369,15.24021,0.0042,0.667929
9.8246,138.8820624748769,-36.7234176397344,138.8820460064,-36.72340972418,0.0706,0.1048,-2.97,0.089,1.781,0.093,0,18.168287,0.002955,18.555508,0.016954,17.53212,0.015552,1.023388
9.8266,139.0112964715381,-36.7855605813679,139.01120301905,-36.78551965696,-2.5607,1.5614,-16.84,1.01,9.208,1.786,0,20.8337,0.010632,21.426226,0.277727,19.771849,0.152088,1.654377
9.8278,139.1360375336892,-36.4776713345619,139.13601290401,-36.47765121012,0.2981,0.0268,-4.456,0.023,4.528,0.026,0,15.548626,0.002774,15.805855,0.003537,15.132033,0.004074,0.673821
9.8289,138.9412578802513,-36.4824858679229,138.94123842845,-36.48247126348,0.0874,0.1759,-3.519,0.15,3.286,0.157,0,19.039642,0.003405,19.463387,0.033575,18.455793,0.021203,1.007593
9.8314,139.2420073248639,-36.5835404829291,139.24199255781,-36.58353748293,0.2784,1.007,-2.668,0.697,0.675,0.983,0,20.71715,0.007821,21.285252,0.133836,20.210217,0.091374,1.075035
9.8329,139.2454910715045,-36.5965523967719,139.24546155456,-36.59652924122,-0.4162,0.2924,-5.332,0.219,5.21,0.286,0,19.519577,0.004247,20.022743,0.060272,18.699297,0.020473,1.323446
9.833,139.1928339730343,-36.7363687776904,139.19280773549,-36.73635000436,0.1418,0.0839,-4.731,0.07,4.224,0.074,0,17.561859,0.002889,17.946898,0.010576,17.042585,0.008274,0.904312
9.8338,138.8713819132086,-36.5366665763267,138.87138362798,-36.53664702966,0.3345,0.0433,0.31,0.038,4.398,0.041,0,16.724657,0.0028,17.123384,0.006905,16.165215,0.006061,0.95817
9.8344,138.9891941436919,-36.7817683263211,138.98917088716,-36.78175323299,-0.1036,0.1395,-4.191,0.119,3.396,0.116,0,18.501787,0.003211,18.850616,0.02216,17.699026,0.016756,1.15159
9.8362,139.0525582161031,-36.787703606942,139.0525406461,-36.78768851361,0.2267,0.3016,-3.166,0.258,3.396,0.258,0,19.54974,0.003948,20.207956,0.053659,18.880451,0.029116,1.327505
9.8364,139.2151216233663,-36.7137457581023,139.21510591098,-36.71375990477,0.3151,0.0665,-2.834,0.058,-3.183,0.065,0,17.214657,0.002837,17.625847,0.009103,16.575769,0.007159,1.050077
9.8379,139.05883971063,-36.46034832735,139.05883971063,-36.46034832735,,,,,,,0,21.038853,0.026751,21.31295,0.464083,20.065945,0.304041,1.247005
9.8396,139.21141087822,-36.52978455657,139.21141087822,-36.52978455657,,,,,,,0,20.929844,0.013702,21.994446,0.143911,20.200962,0.260761,1.793484
9.8404,138.904071866726,-36.5046502971199,138.90401752543,-36.50461187491,1.8973,0.8886,-9.828,0.776,8.645,1.062,0,20.833456,0.009445,21.329554,0.195966,19.698277,0.072595,1.631277
9.8411,138.9017037642081,-36.741577018032,138.90169658181,-36.74156595581,0.107,0.1998,-1.295,0.182,2.489,0.18,0,19.077019,0.003492,19.61467,0.038466,18.470222,0.018361,1.144447
9.8422,138.8695819055062,-36.7092991472338,138.86956124885,-36.70928707168,0.3434,0.0447,-3.726,0.041,2.717,0.042,0,16.612854,0.002797,17.023819,0.004736,16.033772,0.004583,0.990047
9.8426,138.9813903391206,-36.780034836451,138.98132501588,-36.78000242758,0.931,0.0674,-11.772,0.057,7.292,0.058,0,17.272564,0.002854,18.190916,0.011423,16.341242,0.005354,1.849674
9.8428,139.2480990010525,-36.6354545202911,139.24807606569,-36.63543910696,-1.003,0.5482,-4.141,0.425,3.468,0.571,0,20.281452,0.005413,20.818838,0.090508,19.600899,0.050588,1.217939
9.8428,138.9877724281745,-36.7815752299534,138.98774950465,-36.7815761544,0.2643,0.0845,-4.131,0.075,-0.208,0.073,0,17.308344,0.003294,17.395269,0.039227,16.278515,0.024804,1.116755
9.8435,139.0260238640353,-36.7872596171854,139.02600634408,-36.78729931052,1.2957,0.1253,-3.157,0.107,-8.931,0.107,0,18.250481,0.003053,19.32934,0.031834,17.25448,0.008496,2.07486
9.8438,139.0605202091168,-36.7873856616909,139.0606082863,-36.78742108839,0.9079,0.3461,15.871,0.298,-7.971,0.299,0,19.817804,0.004458,21.068853,0.118071,18.655596,0.024359,2.413258
9.844,138.93951792593,-36.76487325213,138.93951792593,-36.76487325213,,,,,,,0,20.95314,0.019213,22.568106,0.775048,20.201498,0.443819,2.366608
9.847,138.9413450663235,-36.7657774655788,138.94134949363,-36.76579521669,0.6564,0.022,0.798,0.019,-3.994,0.02,0,15.043961,0.002765,15.429619,0.003136,14.486903,0.003927,0.942716
9.847,138.8401483214029,-36.613067605005,138.84013735815,-36.61305924945,0.7012,0.546,-1.98,0.454,1.88,0.681,0,20.349613,0.00597,20.777374,0.099948,19.761335,0.066079,1.016039
9.8473,138.8926089597271,-36.5138288646418,138.89259893404,-36.51380896242,0.2549,0.0689,-1.813,0.06,4.478,0.064,0,17.574242,0.002857,18.010031,0.012607,16.952833,0.00988,1.057198
9.8475,138.9257606233571,-36.4901583766706,138.92574113646,-36.49014407445,0.29,0.0785,-3.525,0.067,3.218,0.072,0,17.701479,0.002895,18.065254,0.008672,17.18424,0.009387,0.881014
9.8507,138.8616993638417,-36.5498301077155,138.86168251196,-36.54983180105,0.1618,0.3725,-3.046,0.338,-0.381,0.377,0,20.054531,0.004843,20.683052,0.079858,19.406689,0.047237,1.276363
9.8523,139.2359680134437,-36.5669021304033,139.23596779763,-36.56687943707,-1.8683,0.7212,-0.039,0.57,5.106,0.715,0,20.276331,0.007846,20.859993,0.073953,19.282396,0.038871,1.577597
9.8533,139.2436110921994,-36.660808735117,139.24359752369,-36.66080231734,0.2831,0.1644,-2.449,0.143,1.444,0.159,0,18.791174,0.00326,19.214079,0.027933,18.261095,0.017943,0.952984
9.8544,138.893277273943,-36.5130778188718,138.89325199154,-36.51305753443,0.3646,0.0607,-4.572,0.053,4.564,0.056,0,17.25065,0.002825,17.632351,0.008763,16.695692,0.006206,0.936659
9.8563,138.841501301438,-36.6470612020709,138.84149367363,-36.64702093096,0.0018,0.2186,-1.377,0.183,9.061,0.205,0,19.233948,0.003541,19.834513,0.03251,18.503164,0.019837,1.331348
9.857,138.947960643849,-36.4789709524187,138.94795398886,-36.47892214353,1.0661,1.2976,-1.204,1.085,10.982,1.467,0,20.793106,0.011431,21.439514,0.193944,19.629309,0.078656,1.810205
9.8576,139.2487569478773,-36.6182815059209,139.24874986558,-36.61828439481,0.3541,0.1546,-1.279,0.127,-0.65,0.148,0,18.662411,0.003188,19.576914,0.034605,17.74299,0.015479,1.833923
9.8583,138.8815506883524,-36.7238515381143,138.88155735341,-36.72382121367,-3.8581,0.858,1.202,0.72,6.823,0.798,0,19.337267,0.008694,19.663986,0.206087,18.173298,0.160347,1.490688
9.8585,138.86290235119,-36.54764760223,138.86290235119,-36.54764760223,,,,,,,0,21.019562,0.017942,21.43276,0.298187,19.981266,0.100485,1.451494
9.8594,139.1092731623594,-36.7797277029146,139.10924572804,-36.77970848514,-0.1893,0.3506,-4.944,0.307,4.324,0.309,0,19.861528,0.004627,20.454916,0.0534,19.204895,0.045641,1.250021
9.8609,139.2470941177706,-36.6019761672096,139.24708486678,-36.60196672721,0.2722,1.058,-1.671,0.853,2.124,0.964,0,20.716402,0.008778,21.391438,0.141812,19.770372,0.07228,1.621065
9.8648,139.0438894169747,-36.4594846301147,139.04385014362,-36.45947651901,0.0907,0.3664,-7.107,0.305,1.825,0.359,0,19.91687,0.004645,20.688168,0.080146,18.822569,0.033699,1.865599
9.866,138.8707348326041,-36.7114784799962,138.87070044822,-36.71151692889,1.3823,0.5512,-6.202,0.495,-8.651,0.616,0,20.240759,0.005626,21.374023,0.1514,18.995068,0.029914,2.378956
9.8666,139.2481382817797,-36.6399002884239,139.24811268641,-36.63988534176,0.1323,0.0781,-4.621,0.065,3.363,0.075,0,17.554871,0.002868,18.089907,0.00941,16.862127,0.00772,1.227779
9.8672,139.2093304404112,-36.5266577981111,139.20930721103,-36.52664354478,0.2716,0.0859,-4.2,0.07,3.207,0.084,0,17.800413,0.002907,18.195929,0.012092,17.249151,0.008599,0.946777
9.8677,138.89877031819,-36.50808541453,138.89877031819,-36.50808541453,,,,,,,0,21.028109,0.01759,21.516792,0.325682,20.369968,0.120659,1.146824
9.8679,139.1396139842296,-36.478404137858,139.13958660722,-36.47837970675,-0.2997,0.1686,-4.953,0.141,5.497,0.169,0,18.550301,0.003294,19.009111,0.028325,17.827662,0.015581,1.18145
9.8712,138.912470995798,-36.4978982480339,138.91245970609,-36.49789128359,0.3462,0.2896,-2.042,0.266,1.567,0.271,0,19.794666,0.004096,20.141222,0.072255,19.143206,0.05865,0.998016
9.8732,138.9421968873916,-36.4812133892902,138.94213401693,-36.48120044264,0.5604,0.3311,-11.374,0.291,2.913,0.301,0,19.7815,0.004298,20.942087,0.079704,18.67812,0.02245,2.263968
9.8733,138.8994404488301,-36.7405352048787,138.8994230061,-36.74052456488,0.0911,0.289,-3.145,0.257,2.394,0.251,0,19.558636,0.003848,19.979197,0.04331,18.933447,0.030389,1.04575
9.8734,139.1820080287051,-36.5021414831931,139.18198983812,-36.50213419875,0.263,0.1404,-3.29,0.113,1.639,0.151,0,18.60116,0.003099,19.075052,0.0322,18.003614,0.016608,1.071438
9.8769,138.94402055014,-36.76759024168,138.94402055014,-36.76759024168,,,,,,,0,20.999462,0.014798,21.686781,0.275832,20.103146,0.209498,1.583635
9.8775,139.2174528852979,-36.535925553006,139.21744030674,-36.53590776634,0.3532,0.3878,-2.274,0.286,4.002,0.404,0,19.985945,0.004441,20.842855,0.080886,19.199703,0.026836,1.643152
9.8775,139.2076344982838,-36.7234738225843,139.20761086018,-36.72347227592,0.3343,0.0489,-4.263,0.042,0.348,0.046,0,16.618345,0.002835,17.085491,0.005911,15.989071,0.005402,1.09642
9.8786,139.1002022452775,-36.4655258720888,139.10018497515,-36.46551651209,0.2888,0.2166,-3.125,0.177,2.106,0.205,0,19.172724,0.003688,19.559841,0.025772,18.633095,0.026992,0.926746
9.8792,138.84165242065,-36.59771167142,138.84165242065,-36.59771167142,,,,,,,0,20.930307,0.014671,21.13792,0.517673,20.219759,0.142821,0.918161
9.8804,138.9116877367852,-36.4982414719586,138.91166925962,-36.49822543196,0.1918,0.1437,-3.342,0.125,3.609,0.136,0,18.782345,0.003154,19.207586,0.026883,18.14394,0.020469,1.063646
9.8823,139.0148211927324,-36.4608906237561,139.01480965974,-36.46088191709,0.5801,0.4337,-2.087,0.356,1.959,0.537,0,20.122736,0.005237,20.759972,0.120225,19.313513,0.045329,1.446459
9.8838,139.1650931913179,-36.4908379643262,139.16506755684,-36.49083043544,0.3182,0.0388,-4.637,0.032,1.694,0.038,0,16.268421,0.002789,16.65571,0.004531,15.69351,0.004614,0.9622
9.8858,139.1315731459738,-36.7730284581769,139.13153396227,-36.77301992485,-0.1418,0.2554,-7.062,0.22,1.92,0.258,0,19.3857,0.003757,19.889517,0.035614,18.812895,0.024387,1.076622
9.8878,139.0294646827974,-36.7882501599461,139.02945264565,-36.78826321328,0.2776,0.5531,-2.169,0.441,-2.937,0.558,0,20.276707,0.006227,20.963594,0.101298,19.603228,0.042182,1.360367
9.8879,139.1250576707233,-36.7753996225431,139.12505047406,-36.77539136921,0.7683,0.4872,-1.297,0.364,1.857,0.552,0,20.152122,0.005367,20.687134,0.076597,19.52717,0.050232,1.159964
9.8889,138.8390683226574,-36.6320958031154,138.83905098758,-36.63207777645,0.2141,0.3565,-3.13,0.277,4.056,0.33,0,19.867914,0.004385,20.322626,0.052927,19.371288,0.046796,0.951338
9.8897,139.2452610064834,-36.657618452686,139.24524057977,-36.65761987491,0.1916,0.0817,-3.687,0.066,-0.32,0.08,0,17.501049,0.002873,,,,,
9.8897,138.9985845553651,-36.7846470922617,138.99854009937,-36.78460769227,0.4476,0.0226,-8.011,0.019,8.865,0.021,0,13.681467,0.002769,14.153598,0.003138,13.041383,0.003849,1.112215
9.89,139.2183327012437,-36.7114237821203,139.21830575149,-36.71140784879,0.003,0.3279,-4.861,0.257,3.585,0.336,0,19.73156,0.004261,20.524389,0.068841,18.934465,0.02534,1.589924
9.8935,139.0808296918601,-36.4616538758256,139.0808133952,-36.46164652916,0.138,0.0983,-2.949,0.085,1.653,0.103,0,18.071991,0.002944,18.546989,0.012009,17.44146,0.009935,1.10553
9.8957,139.1905649277935,-36.5082242429357,139.19054273243,-36.50821690516,0.5556,0.2929,-4.014,0.217,1.651,0.283,0,19.550877,0.004059,20.431009,0.062687,18.582088,0.018221,1.848921
9.8983,139.2486145705275,-36.6068290965839,139.24859461127,-36.60681506103,0.406,0.1393,-3.605,0.113,3.158,0.135,0,18.502481,0.003075,18.964975,0.018202,17.919006,0.015588,1.045969
9.8987,138.8442528970575,-36.6624136075547,138.84423143299,-36.66239862089,0.9574,0.5752,-3.874,0.421,3.372,0.617,0,20.44829,0.00632,21.372301,0.111086,19.626909,0.034886,1.745392
9.9006,139.0020863924375,-36.7854335832095,139.00205610922,-36.78540884988,0.5982,0.9598,-5.457,0.744,5.565,1.029,0,20.620329,0.00845,21.308062,0.161962,19.531338,0.091,1.776724
9.9029,138.9989383409198,-36.4628977234895,138.99891876693,-36.46289357238,0.1853,0.1194,-3.542,0.101,0.934,0.119,0,18.427568,0.003058,18.86738,0.013576,17.864128,0.010336,1.003252
9.904,139.0941322902125,-36.7840213984397,139.09412451561,-36.78402215844,0.4551,0.0645,-1.401,0.054,-0.171,0.057,1,17.18318,0.002854,17.682896,0.011633,16.541084,0.00607,1.141811
9.9041,138.843325922855,-36.6595437336322,138.84329776686,-36.65953589808,0.3947,0.5908,-5.082,0.461,1.763,0.666,0,20.491531,0.006679,20.771135,0.07004,19.465048,0.04756,1.306087
9.9043,138.8387893716101,-36.6156675992272,138.8387545981,-36.61565517701,0.2952,0.1011,-6.28,0.08,2.795,0.095,0,18.081205,0.002962,18.569101,0.014452,17.435886,0.011959,1.133215
9.9046,139.0193190362145,-36.4600220489714,139.01930530951,-36.46002502675,0.4558,0.0987,-2.484,0.086,-0.67,0.1,0,18.067789,0.002976,18.742905,0.016026,17.250032,0.009955,1.492872
9.9049,139.1435292972058,-36.4793976801278,139.14348930625,-36.47936923569,0.2052,0.2109,-7.235,0.168,6.4,0.215,0,18.948111,0.003588,19.612196,0.039537,18.094501,0.019572,1.517694
9.9072,139.2455821542953,-36.6578243128727,139.24556153916,-36.65781170843,0.1994,0.0586,-3.721,0.049,2.836,0.059,0,16.947618,0.003177,16.902708,0.01758,15.961533,0.011079,0.941175
9.9073,139.23672964937,-36.56589658027,139.23672964937,-36.56589658027,,,,,,,0,20.941128,0.01944,20.845442,0.162288,19.834578,0.167745,1.010864
9.9087,139.2296408700758,-36.5524847921157,139.22961839644,-36.55247533434,0.0979,0.3725,-4.062,0.245,2.128,0.375,0,19.9272,0.004405,20.82696,0.080346,19.190237,0.030608,1.636723
9.911,139.2493724608703,-36.6370654563082,139.24934614087,-36.6370718652,1.6812,0.928,-4.752,0.62,-1.442,0.917,0,20.613935,0.007569,21.253424,0.161225,19.536427,0.049644,1.716997
9.9112,139.2390911003373,-36.677163130363,139.23906661198,-36.67714297481,0.2898,0.0361,-4.419,0.034,4.535,0.036,0,16.080864,0.002786,16.382956,0.003951,15.61653,0.004358,0.766425
9.9128,139.248797655662,-36.6058414670397,139.24876383332,-36.6058227426,0.7187,0.56,-6.109,0.392,4.213,0.571,0,20.269991,0.005554,20.9203,0.100165,19.358912,0.055785,1.561388
9.9135,139.1497735242967,-36.4821109845254,139.14972992793,-36.4820844512,-0.2914,0.3162,-7.887,0.266,5.97,0.309,0,19.616316,0.004148,20.253653,0.04663,18.720619,0.026381,1.533033
9.9139,139.0618384470706,-36.4592926894826,139.06180730808,-36.45926662282,0.2463,0.1367,-5.635,0.117,5.865,0.132,0,18.594051,0.003137,19.116201,0.022266,17.942284,0.014088,1.173918
9.9152,139.2458295848135,-36.5905271195265,139.24576823621,-36.59044545732,0.5148,0.2114,-11.083,0.162,18.374,0.209,0,19.087309,0.003503,20.149252,0.059159,18.139643,0.012824,2.009609
9.9181,138.879824689606,-36.5243897230894,138.87981259409,-36.52437532309,0.4703,0.1195,-2.187,0.114,3.24,0.111,0,18.465775,0.003066,19.196251,0.026163,17.69409,0.009683,1.502161
9.9198,138.88173488793,-36.52231404361,138.88173488793,-36.52231404361,,,,,,,0,21.151249,0.031738,21.313681,0.483607,,,
9.9207,139.1278012904492,-36.7750228946229,139.12778214753,-36.77503253018,0.4734,0.1137,-3.45,0.102,-2.168,0.111,0,18.241009,0.003049,18.850464,0.01667,17.526867,0.009203,1.323597
9.9207,138.838234896158,-36.6203286254882,138.83819993227,-36.62030837216,0.38,0.0901,-6.314,0.075,4.557,0.084,0,17.763071,0.002908,18.289612,0.012839,17.085955,0.008275,1.203657
9.9226,138.9735417420525,-36.4685607623172,138.97352962762,-36.46855414454,0.6816,0.6799,-2.192,0.527,1.489,0.729,0,20.611906,0.007536,20.85391,0.10444,20.293085,0.071306,0.560825
9.9236,138.9724026967859,-36.7789625291546,138.97238053425,-36.77894430249,-0.5068,0.8494,-3.994,0.68,4.101,0.868,0,20.691647,0.008988,21.06369,0.178855,19.793457,0.064258,1.270233
9.9261,138.9437597159055,-36.4794606271704,138.94373867849,-36.47945852495,0.3254,0.1061,-3.806,0.09,0.473,0.098,0,18.283106,0.002986,18.757404,0.015955,17.677441,0.011034,1.079964
9.929,139.24958914808,-36.609779088,139.24958914808,-36.609779088,,,,,,,0,20.986801,0.023376,21.479019,0.312418,20.387581,0.236682,1.091438
9.9294,139.0092120229907,-36.7870024484636,139.00914525648,-36.78697886626,0.6442,0.0285,-12.031,0.024,5.306,0.027,0,15.543653,0.002772,16.023125,0.003825,14.90692,0.004165,1.116204
9.9315,138.9844787452025,-36.465487788752,138.98445446756,-36.46546786431,-2.0966,1.4304,-4.393,1.212,4.483,2.085,0,20.811337,0.013875,21.25248,0.205062,19.954788,0.14243,1.297691
9.9344,138.8952547679142,-36.5095031412817,138.89515354897,-36.50947353688,2.5031,0.1112,-18.305,0.097,6.661,0.109,0,18.158426,0.003081,19.712502,0.040138,16.902121,0.007674,2.810381
9.9345,138.9066758568208,-36.5005583839854,138.90665217637,-36.50053824621,0.2203,0.037,-4.283,0.032,4.531,0.034,0,16.311785,0.002791,16.654314,0.004624,15.789327,0.004733,0.864987
9.9349,139.0899025195806,-36.7853782520259,139.08987564373,-36.78536376314,-0.3842,1.5939,-4.843,1.457,3.26,1.731,0,20.841429,0.012268,20.994701,0.193959,20.065268,0.187827,0.929434
9.9365,138.8387211373527,-36.608748954739,138.83870538548,-36.60873459474,0.4043,0.0796,-2.845,0.066,3.231,0.076,0,17.723013,0.002894,18.188837,0.010209,17.111582,0.00747,1.077255
9.9387,139.1704692684453,-36.4929507160397,139.17045073173,-36.49293532493,0.2331,0.0816,-3.353,0.065,3.463,0.081,0,17.656048,0.002896,18.044514,0.009911,17.119059,0.008942,0.925455
9.9388,138.8623108701418,-36.5457150818418,138.86230068542,-36.54570477962,0.2445,0.0499,-1.841,0.045,2.318,0.047,0,16.894316,0.002803,17.262812,0.006155,16.362207,0.00522,0.900604
9.9388,139.2361574350742,-36.6848730042818,139.23614686063,-36.68486334206,-0.3435,0.2351,-1.908,0.201,2.174,0.223,0,19.345312,0.003547,19.679516,0.032088,18.927902,0.026597,0.751614
9.9393,139.1402336857709,-36.7705656238799,139.14023056205,-36.77054726388,0.8157,0.0534,-0.563,0.045,4.131,0.05,0,16.89855,0.002809,17.452427,0.005674,16.21344,0.00481,1.238987
9.9411,138.8484370496449,-36.6767160259039,138.84842509647,-36.67670214146,-0.3056,0.7542,-2.157,0.637,3.124,0.842,0,20.582289,0.007187,21.050323,0.114185,20.007095,0.097252,1.043228
9.9422,139.2381778256051,-36.6807255080867,139.23817900048,-36.68072464142,0.7102,0.4463,0.212,0.383,0.195,0.422,0,19.293262,0.005413,19.452183,0.024372,18.400444,0.024253,1.051739
9.9429,139.2253626038905,-36.7036066175427,139.22531225217,-36.70356108422,0.3516,1.312,-9.083,0.844,10.245,1.251,0,20.852139,0.010431,21.654442,0.250112,19.704933,0.105981,1.949509
9.9432,139.2382691539,-36.6805752407,139.2382691539,-36.6805752407,,,,,,,0,20.352732,0.010378,,,,,
9.9441,139.1500520595569,-36.7662401579926,139.15003860002,-36.76623162466,0.0247,0.4741,-2.426,0.375,1.92,0.556,0,20.169205,0.005184,20.60239,0.072943,19.628948,0.049865,0.973442
9.9446,138.8844349890247,-36.5189588119781,138.88442120763,-36.51895176309,0.1575,0.399,-2.492,0.339,1.586,0.465,0,20.174082,0.005178,20.667089,0.067725,19.575991,0.055565,1.091099
9.9457,139.20597049415,-36.72702022749,139.20597049415,-36.72702022749,,,,,,,0,20.82028,0.013535,,,,,
9.9477,138.8597755533974,-36.5493335552878,138.85975235593,-36.54931363529,0.5004,0.1816,-4.193,0.168,4.482,0.172,0,19.174858,0.003395,19.816334,0.035583,18.440233,0.018078,1.376101
9.9484,139.1446963016381,-36.4790883384022,139.1446679792,-36.47906594285,-0.6342,0.9045,-5.124,0.625,5.039,0.78,0,20.535727,0.007689,21.075722,0.153312,19.567406,0.0685,1.508316
9.9511,139.2058026188124,-36.72733574332,139.20580280735,-36.72733514332,-0.6574,0.4848,0.034,0.373,0.135,0.484,0,19.977789,0.005413,20.208662,0.082775,18.948799,0.038209,1.259863
9.9515,139.0081356003571,-36.7872236113957,139.00811358527,-36.78720919362,0.1942,0.2139,-3.967,0.172,3.244,0.2,0,19.104925,0.003628,19.552109,0.086795,18.252554,0.043,1.299555
9.9522,138.9482627186525,-36.4770093834242,138.94824461135,-36.47700418787,0.3333,0.1247,-3.276,0.105,1.169,0.118,0,18.476004,0.003051,18.959557,0.018047,17.867775,0.012254,1.091782
9.9531,139.0001073876555,-36.4618339919387,139.00010074519,-36.46182614305,0.4221,0.4744,-1.202,0.399,1.766,0.531,0,20.230938,0.005212,20.974131,0.095334,19.248745,0.035148,1.725386
9.9541,139.1562636285659,-36.4845571422848,139.15623231359,-36.4845348134,0.3303,0.1803,-5.665,0.143,5.024,0.176,0,18.959906,0.003276,19.637821,0.030929,18.1696,0.01518,1.468222
9.9549,139.191009753407,-36.7408062373128,139.19098413552,-36.74078600176,0.3215,0.0952,-4.619,0.079,4.553,0.089,0,17.891609,0.002952,18.349577,0.012845,17.294937,0.009792,1.05464
9.9553,138.8952223347604,-36.5089216684553,138.89521504683,-36.5089183929,1.2303,0.6812,-1.318,0.597,0.737,0.83,0,20.618896,0.007978,,,,,
9.957,139.1009512365914,-36.7834856034297,139.10092191417,-36.7834792701,0.4314,1.2152,-5.284,0.877,1.425,1.181,0,20.70466,0.009625,20.963198,0.150397,19.989088,0.09262,0.97411
9.9576,138.9901325167713,-36.4637338921102,138.99009669521,-36.46371469656,0.3744,0.2211,-6.482,0.196,4.319,0.202,0,19.339979,0.003679,20.105921,0.047508,18.559189,0.02222,1.546732
9.9576,139.0245098053176,-36.4586855877217,139.02449839975,-36.4586822455,0.2796,0.2588,-2.064,0.224,0.752,0.265,0,19.563009,0.003817,20.047565,0.050543,18.919062,0.025039,1.128504
9.959,138.9173448132908,-36.4928755299019,138.91732010138,-36.49285908546,-0.2644,0.6364,-4.47,0.498,3.7,0.65,0,20.581808,0.006415,21.440771,0.112583,19.670227,0.058678,1.770544
9.9619,138.90807811084,-36.49891646077,138.90807811084,-36.49891646077,,,,,,,0,13.567111,0.003204,13.888464,0.002861,13.015067,0.003822,0.873397
9.9626,139.2274824925075,-36.5470218691116,139.22746217251,-36.54702385578,0.3367,0.0331,-3.673,0.026,-0.447,0.034,0,15.966491,0.002777,16.438665,0.003514,15.340572,0.004129,1.098093
9.9641,139.1467813348239,-36.7681654339585,139.14676260973,-36.76815131396,2.1533,1.2877,-3.375,0.877,3.177,1.52,0,20.753256,0.010479,21.342051,0.185658,19.781588,0.088399,1.560463
