_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
13.8133,122.5444694171752,-13.0358012955504,122.5444499602,-13.03581138444,0.3712,0.2141,-4.265,0.229,-2.27,0.163,0,18.81176,0.003288,19.383467,0.027369,18.229015,0.016237,1.154451
13.8133,122.7240988122112,-12.6129155846744,122.72409941794,-12.61290314023,0.8979,0.4176,0.133,0.398,2.8,0.441,0,19.630531,0.004776,20.590422,0.081948,18.835766,0.036091,1.754656
13.815,122.5203244964844,-12.6467972295889,122.52032238754,-12.6467958207,0.1435,0.4904,-0.463,0.449,0.317,0.358,0,19.911516,0.004639,20.466288,0.065367,19.265697,0.044241,1.20059
13.8155,122.6593198993621,-12.603630665712,122.6593097162,-12.60363404349,0.806,0.125,-2.236,0.132,-0.76,0.114,0,17.973345,0.002993,18.807043,0.017311,17.116949,0.009317,1.690094
13.8185,122.4330685503209,-12.9044658776352,122.43304032638,-12.90446429097,-1.2116,2.0477,-6.19,1.598,0.357,1.819,0,20.712751,0.009841,21.178652,0.149942,19.566374,0.069965,1.612278
13.8196,122.4675253109296,-12.6976286525964,122.4675127413,-12.69762754593,1.4505,0.4862,-2.759,0.431,0.249,0.346,0,19.922873,0.004696,21.161709,0.078011,18.69618,0.022769,2.465528
13.8203,122.8478737708443,-12.9708926037252,122.84785985123,-12.97091456817,0.4101,0.104,-3.052,0.104,-4.942,0.109,0,17.689503,0.003376,18.29258,0.020206,16.936949,0.012443,1.355631
13.8212,122.6489289883676,-12.6037005129448,122.64894976002,-12.60370219739,2.9584,0.6518,4.561,0.577,-0.379,0.556,0,20.083225,0.005294,21.505302,0.132562,18.876089,0.027223,2.629213
13.8214,122.6192227259754,-12.6066451622265,122.6192121738,-12.60664665556,1.7955,0.4869,-2.317,0.457,-0.336,0.417,0,19.777891,0.004482,20.804659,0.243745,18.58585,0.008993,2.218809
13.8215,122.73525018536,-12.61623161175,122.73525018536,-12.61623161175,,,,,,,0,20.910658,0.014042,21.113861,0.272227,19.778187,0.081941,1.335674
13.8215,122.7758810871989,-12.6343204535809,122.77590811954,-12.63434027136,0.8193,0.519,5.935,0.437,-4.459,0.568,0,19.801659,0.005047,21.198418,0.125103,18.656446,0.02215,2.541971
13.8228,122.8304464343264,-12.9913657037342,122.83043455698,-12.99136397929,-0.9678,0.8353,-2.604,0.741,0.388,0.902,0,20.147371,0.005903,20.67514,0.079628,19.342728,0.061795,1.332413
13.8281,122.5114955796626,-12.6530184037856,122.51149677309,-12.65300192823,0.0297,0.4412,0.262,0.401,3.707,0.306,0,19.759283,0.004148,20.535841,0.065386,18.86278,0.026142,1.673061
13.8295,122.4732319552805,-12.690085317901,122.47322308072,-12.69008624679,0.1939,0.0982,-1.948,0.099,-0.209,0.078,0,17.757019,0.002882,18.118006,0.013076,17.23596,0.009975,0.882046
13.8303,122.4684709661,-12.97184789377,122.4684709661,-12.97184789377,,,,,,,0,20.907148,0.01205,21.356548,0.20075,20.064222,0.128363,1.292326
13.8304,122.7812798655878,-13.0305738278975,122.78126878926,-13.03056073012,-0.6499,0.4331,-2.428,0.404,2.947,0.399,0,19.518972,0.004424,20.184242,0.080658,18.799425,0.033747,1.384817
13.8315,122.6551374098736,-13.0643852566011,122.65513368228,-13.06439870549,2.1575,1.416,-0.817,2.083,-3.026,1.164,1,20.578836,0.012536,20.979862,0.167178,19.182888,0.059129,1.796974
13.8318,122.476058892801,-12.981274029974,122.47604404216,-12.98125598553,0.5356,0.1633,-3.256,0.175,4.06,0.12,0,18.500628,0.003064,19.124573,0.021078,17.783716,0.011482,1.340857
13.8341,122.8587640405348,-12.9556764303255,122.85876027353,-12.95567915477,0.2163,0.2267,-0.826,0.227,-0.613,0.241,0,18.887377,0.003412,19.297577,0.02844,18.354031,0.034182,0.943546
13.8368,122.5957856159402,-12.6113826937787,122.59577543247,-12.61138456489,0.9443,0.092,-2.236,0.093,-0.421,0.081,0,17.538095,0.002864,18.211702,0.012542,16.768257,0.007538,1.443445
13.8373,122.4236620164771,-12.8657783214002,122.42364019303,-12.86575805029,0.9367,0.0886,-4.787,0.089,4.561,0.059,0,15.552227,0.002868,15.827274,0.003348,14.96596,0.003965,0.861315
13.8388,122.7009771950903,-12.6071094737633,122.700976348,-12.60709878043,0.4464,0.0625,-0.186,0.067,2.406,0.07,0,16.738173,0.00282,17.095009,0.007268,16.239182,0.006022,0.855827
13.8408,122.8944175086175,-12.8274107823555,122.89441040238,-12.8274065868,0.4655,0.1366,-1.559,0.128,0.944,0.132,0,17.871119,0.003016,18.193365,0.016597,17.384068,0.012429,0.809298
13.8439,122.4221719175332,-12.8140469205541,122.42215916436,-12.81403739611,0.6152,0.8499,-2.798,0.806,2.143,0.565,0,20.479576,0.006271,21.072021,0.107305,19.927168,0.052451,1.144854
13.8442,122.4309385147682,-12.7687338932276,122.43092779637,-12.76873619545,0.7407,0.0226,-2.352,0.022,-0.518,0.016,0,14.855166,0.002771,15.160127,0.003111,14.389942,0.003946,0.770185
13.8449,122.5929355815667,-12.6120252023796,122.5929208073,-12.61202180238,0.8937,0.4247,-3.244,0.396,0.765,0.375,0,19.670702,0.004472,20.455923,0.094748,18.654242,0.029111,1.801682
13.845,122.8291484464388,-12.6745849202679,122.82912491753,-12.67463483138,0.9443,0.6776,-5.165,0.567,-11.23,0.783,0,20.150236,0.005971,20.946487,0.146823,19.044374,0.041218,1.902113
13.8487,122.4880607910357,-12.6731578642433,122.48805848599,-12.67317745091,0.1778,0.1685,-0.506,0.186,-4.407,0.123,0,18.619978,0.00316,19.101963,0.032583,18.009447,0.022822,1.092516
13.8489,122.4570989602207,-12.7117484248978,122.4570992427,-12.71174532712,-0.6046,0.5243,0.062,0.436,0.697,0.362,0,20.029697,0.004972,20.466005,0.088505,19.344391,0.041722,1.121614
13.8499,122.5455650275782,-13.0371013304822,122.54556341718,-13.03709506826,-0.2926,0.3677,-0.353,0.371,1.409,0.258,0,19.407291,0.004026,20.131641,0.048913,18.706688,0.02256,1.424953
13.8505,122.8510903996923,-12.9674521794974,122.85107569126,-12.96744404172,0.3369,0.3847,-3.225,0.361,1.831,0.381,0,19.431658,0.0042,19.99502,0.045796,18.689501,0.032585,1.305519
13.8505,122.862531364561,-12.7178237070565,122.86252212909,-12.71782076039,-0.7052,0.6356,-2.027,0.552,0.663,0.724,0,20.049723,0.005779,20.566448,0.091463,19.310596,0.053119,1.255852
13.8534,122.7060216739599,-13.0599814132198,122.70603222236,-13.05996761322,0.5613,0.1406,2.312,0.144,3.105,0.133,0,18.297663,0.003119,19.271009,0.0326,17.407042,0.009837,1.863968
13.8538,122.4238682308724,-12.7988898181142,122.42385655408,-12.79889117367,0.0567,0.1048,-2.562,0.103,-0.305,0.077,0,17.817596,0.002908,18.242506,0.01443,17.201878,0.009824,1.040628
13.8542,122.6903377620512,-13.0626249938166,122.69033271592,-13.06262088715,1.7126,0.656,-1.106,0.724,0.924,0.69,0,20.306055,0.006392,20.688463,0.095784,19.700037,0.069903,0.988426
13.8543,122.8531280642084,-12.7032572556935,122.85315061168,-12.70326317125,1.7757,0.951,4.949,0.812,-1.331,1.041,0,20.527864,0.007824,21.182493,0.116696,19.196896,0.067366,1.985598
13.8544,122.61286460465,-13.06058346648,122.61286460465,-13.06058346648,,,,,,,0,20.672647,0.016176,20.508617,0.09844,19.406424,0.077645,1.102194
13.8553,122.7217884296737,-13.0562688736565,122.72178041812,-13.05626444699,0.3317,0.0508,-1.756,0.054,0.996,0.045,0,16.541771,0.002798,16.845106,0.005419,16.086445,0.004638,0.758661
13.8565,122.6195166653472,-12.6060170362898,122.61950742937,-12.60600715629,0.5395,0.3594,-2.028,0.34,2.223,0.308,0,19.450914,0.004053,20.055099,0.035116,18.685495,0.02261,1.369604
13.8568,122.7972712150755,-12.647180233262,122.7972597639,-12.64716845104,-0.0822,0.6799,-2.514,0.588,2.651,0.816,0,20.173332,0.005982,20.632914,0.093321,19.320875,0.070689,1.312038
13.8572,122.689955925396,-12.6050538832166,122.68994832897,-12.60505817655,0.9059,0.0896,-1.668,0.099,-0.966,0.101,0,16.580067,0.002935,17.218735,0.00842,15.770161,0.004437,1.448574
13.8573,122.5023874334672,-13.0081280863029,122.50240190711,-13.00814395297,0.0665,0.1873,3.173,0.206,-3.57,0.142,0,18.688335,0.00322,19.334929,0.032204,17.921869,0.015812,1.413059
13.8613,122.8503311239145,-12.6991342318121,122.85032251328,-12.69913584959,0.0411,0.2998,-1.89,0.268,-0.364,0.3,0,19.143482,0.003577,19.708345,0.035999,18.525692,0.025948,1.182653
13.8623,122.89460514187,-12.84502202071,122.89460514187,-12.84502202071,,,,,,,0,20.912794,0.017726,20.984417,0.300532,20.493578,0.109479,0.490839
13.8628,122.8764740584022,-12.7446622359777,122.87648069297,-12.7447079382,1.1266,0.2197,1.456,0.228,-10.283,0.213,0,18.432848,0.003297,19.488646,0.055089,17.429871,0.012799,2.058775
13.8646,122.7923029156392,-13.0242623440387,122.79229350465,-13.02426465515,0.3801,0.1246,-2.063,0.132,-0.52,0.143,0,18.110888,0.003007,18.594101,0.032456,17.501186,0.014274,1.092915
13.8663,122.6037644376526,-12.6089046667253,122.60375245534,-12.60890491117,1.3147,1.0821,-2.631,1.311,-0.055,1.218,0,20.483702,0.007399,,,,,
13.8668,122.87156340549,-12.93407973486,122.87156340549,-12.93407973486,,,,,,,0,20.890409,0.013458,21.073038,0.21361,19.941435,0.104798,1.131603
13.8676,122.8878678422994,-12.7778247897576,122.88785896011,-12.77781753198,0.243,0.021,-1.949,0.022,1.633,0.02,0,13.893062,0.00276,14.399739,0.002984,13.226831,0.003836,1.172908
13.8714,122.4539822500367,-12.9519326885788,122.45398781381,-12.95192567969,0.6914,0.713,1.22,0.782,1.577,0.524,0,20.2586,0.005311,20.450619,0.072477,19.64464,0.056482,0.805979
13.8761,122.89471848348,-12.82070369433,122.89471848348,-12.82070369433,,,,,,,0,20.715565,0.009935,21.253088,0.15048,19.782845,0.08898,1.470243
13.8763,122.5136015641276,-13.0174677669867,122.51359966191,-13.01746710032,0.5258,0.0704,-0.417,0.075,0.15,0.05,0,16.699736,0.002897,17.02355,0.005329,16.150631,0.004842,0.872919
13.8781,122.42231694317,-12.86104670001,122.42231694317,-12.86104670001,,,,,,,0,20.938339,0.011763,21.606266,0.147531,19.811428,0.098902,1.794838
13.8796,122.7157648865909,-13.0582064313798,122.71567113334,-13.05826248473,2.7248,0.4951,-20.549,0.489,-12.612,0.473,0,19.969622,0.005075,21.371555,0.084349,18.625015,0.029585,2.74654
13.8798,122.8612035953247,-12.9531098896374,122.86128112824,-12.95311860076,0.3933,0.3866,17.001,0.341,-1.96,0.322,0,19.363373,0.003846,20.201803,0.067967,18.50193,0.03398,1.699873
13.8802,122.5776941776779,-12.6162036061705,122.57767642914,-12.61619477506,0.5949,0.2903,-3.897,0.295,1.987,0.251,0,19.13567,0.003586,19.621176,0.03863,18.459938,0.021761,1.161238
13.8803,122.72153586074,-13.05676284231,122.72153586074,-13.05676284231,,,,,,,0,20.846207,0.106003,,,,,
13.8812,122.6567043984601,-13.0652327383655,122.65671159817,-13.06523914281,0.8083,0.6266,1.578,0.531,-1.441,0.512,0,20.099665,0.005298,20.768419,0.096761,19.184826,0.034766,1.583593
13.8872,122.4234948453775,-12.7975622088733,122.42349259845,-12.79756223554,0.5741,0.0253,-0.493,0.025,-0.006,0.019,0,15.068485,0.002764,15.476642,0.003109,14.500536,0.003937,0.976106
13.8889,122.6958994560861,-13.062410943852,122.69588956002,-13.06239284163,0.3633,0.034,-2.169,0.035,4.073,0.027,0,15.762217,0.002778,16.007215,0.003841,15.338873,0.004667,0.668343
13.8892,122.5325365866548,-13.0304936998826,122.5325053558,-13.03047449544,0.4199,0.0148,-6.846,0.016,4.321,0.01,0,12.834153,0.002759,13.438737,0.002838,12.100327,0.003793,1.33841
13.8896,122.8781506682245,-12.9204867431287,122.87814130676,-12.92048677424,0.1471,0.0682,-2.053,0.067,-0.007,0.071,0,16.872274,0.002838,17.168755,0.007886,16.425652,0.006556,0.743103
13.8908,122.89216470654,-12.87185984421,122.89216470654,-12.87185984421,,,,,,,0,21.229401,0.030087,21.805929,0.389712,20.26149,0.303707,1.544439
13.8929,122.6172664328,-13.06202357952,122.6172664328,-13.06202357952,,,,,,,0,21.110296,0.017496,20.817402,0.207655,20.35364,0.189407,0.463762
13.893,122.6441042940732,-13.0650505350277,122.64409834907,-13.06504747725,0.7504,0.0276,-1.303,0.026,0.688,0.02,0,15.111948,0.002767,15.438013,0.00342,14.620329,0.003924,0.817684
13.8939,122.873019136949,-12.9321910619647,122.87296638105,-12.93225162197,1.7815,0.0147,-11.569,0.015,-13.626,0.014,0,13.290701,0.002762,13.607784,0.002833,12.803251,0.003805,0.804533
13.8941,122.6037667202917,-12.6084303215155,122.60376100468,-12.60842704596,0.0096,0.3032,-1.255,0.28,0.737,0.255,0,19.2071,0.003502,19.543879,0.039063,18.557159,0.038596,0.986719
13.8945,122.4204347274943,-12.8311813413399,122.42042606678,-12.83118170134,0.3911,0.3888,-1.9,0.354,-0.081,0.288,0,19.670404,0.004241,20.920849,0.099377,18.541939,0.020212,2.37891
13.8958,122.8737556970328,-12.9307195229914,122.87370322417,-12.93078033633,1.8454,0.0893,-11.507,0.092,-13.683,0.098,0,17.364302,0.002888,18.269848,0.019801,16.376858,0.006869,1.89299
13.8963,122.4802974768411,-12.6801760791888,122.48029061618,-12.6801741903,0.2436,0.1771,-1.506,0.175,0.425,0.115,0,18.478815,0.003124,18.928007,0.020327,17.894197,0.013121,1.03381
13.8973,122.8762593027986,-12.7426921818785,122.87624402883,-12.74268821299,0.2376,0.0285,-3.352,0.03,0.893,0.026,0,14.535789,0.002763,15.073758,0.003115,13.850322,0.003886,1.223436
13.8978,122.7411219725321,-12.6169422176309,122.74111218963,-12.61694006652,1.1593,1.7841,-2.148,1.347,0.484,1.875,0,20.85651,0.012737,21.349598,0.163736,19.924631,0.107629,1.424967
13.8996,122.4757523012736,-12.6852164090744,122.4757466705,-12.68523188463,0.8862,0.0203,-1.236,0.021,-3.482,0.014,0,14.560251,0.002763,14.87146,0.00299,14.084345,0.003863,0.787115
13.9008,122.5284804201417,-12.6397106400939,122.52840939669,-12.63967618677,1.3747,0.0173,-15.593,0.018,7.752,0.012,0,13.943811,0.002761,14.235537,0.002846,13.487547,0.003826,0.74799
13.9027,122.5670713939934,-13.0480162672187,122.56706247026,-13.04801365833,0.4361,0.0855,-1.956,0.081,0.587,0.06,0,17.142826,0.002844,17.56584,0.008406,16.564331,0.007566,1.001509
13.9036,122.6861861761696,-13.063979876511,122.68617880312,-13.0639732054,0.1501,0.1497,-1.616,0.151,1.501,0.136,0,18.403088,0.003112,18.953613,0.019387,17.749041,0.013257,1.204573
13.904,122.8956073385136,-12.8348399083903,122.89558616048,-12.83483059728,-0.1407,1.2009,-4.646,1.364,2.095,1.752,0,20.633007,0.007681,21.400364,0.163821,19.532642,0.057467,1.867722
13.9044,122.5872812024128,-12.6126415329953,122.58727030386,-12.61263241744,0.203,0.056,-2.393,0.059,2.051,0.049,0,16.643951,0.002809,16.90506,0.00657,16.242182,0.005246,0.662878
13.9047,122.8657526533067,-12.7215235778498,122.86574249733,-12.72151797785,0.7349,0.3001,-2.229,0.266,1.26,0.299,0,19.140886,0.003606,19.621996,0.046967,18.514227,0.031512,1.107769
13.9063,122.7641619590846,-13.0412486353787,122.76415084122,-13.04124842649,0.3821,0.0553,-2.437,0.06,0.047,0.057,0,16.676044,0.00281,16.94861,0.005463,16.117725,0.005772,0.830885
13.9068,122.57576960277,-13.05140242845,122.57576960277,-13.05140242845,,,,,,,0,21.046215,0.018485,21.583179,0.368577,19.91498,0.210438,1.6682
13.908,122.4292784022775,-12.77033749729,122.42930264187,-12.77038410618,2.1067,0.0135,5.319,0.014,-10.487,0.009,1,13.118866,0.002759,13.449592,0.002828,12.622233,0.003793,0.827358
13.9094,122.7493045502794,-13.0479078397033,122.74930522549,-13.04791930637,1.4207,0.9903,0.148,1.0,-2.58,1.097,0,20.605511,0.008076,20.888063,0.107297,19.825598,0.092587,1.062466
13.9098,122.8900907221742,-12.7839301375229,122.89007504922,-12.78392352419,0.3518,0.1165,-3.439,0.119,1.488,0.114,0,17.465839,0.002907,17.949774,0.014056,16.847181,0.007065,1.102592
13.9107,122.4910721601815,-12.6687932529937,122.4910524583,-12.66876820855,0.4407,0.0129,-4.325,0.013,5.635,0.009,0,13.09115,0.002758,13.608441,0.002903,12.412687,0.003814,1.195754
13.9112,122.7722306080825,-13.0372158196179,122.77219769755,-13.03723741962,0.7062,0.2059,-7.214,0.226,-4.86,0.25,0,18.909796,0.00346,19.83894,0.052615,18.002256,0.016959,1.836683
13.9118,122.5855976128208,-12.613006180215,122.58558070706,-12.61302186466,0.5645,0.0839,-3.712,0.087,-3.529,0.075,0,17.36659,0.002854,17.863625,0.012745,16.770281,0.006745,1.093344
13.9127,122.4914161236168,-12.6683655173266,122.4914094136,-12.66837953066,0.1015,0.2002,-1.473,0.172,-3.153,0.142,0,18.022955,0.003231,,,,,
13.9132,122.8953991325357,-12.8467816631651,122.89538383403,-12.84677598761,0.4659,1.0259,-3.356,1.037,1.277,1.085,0,20.523785,0.007004,21.843147,0.184668,19.391287,0.06459,2.45186
13.9156,122.6956917096134,-13.0628813279365,122.69568359747,-13.06287690127,-0.0921,0.2912,-1.778,0.283,0.996,0.243,0,19.219122,0.003751,,,,,
13.9172,122.4316784593484,-12.7623113800464,122.43166766831,-12.76229755338,0.4974,0.0613,-2.368,0.06,3.111,0.044,0,16.948309,0.002806,17.399662,0.007657,16.373507,0.005561,1.026155
13.9173,122.6742857887065,-13.065310174394,122.67427079615,-13.06529624995,2.326,0.8043,-3.286,0.757,3.133,0.739,0,20.32395,0.0067,20.627342,0.135027,19.454676,0.063905,1.172667
13.9185,122.8920395330533,-12.8755604588068,122.89198594567,-12.87555539659,1.5167,0.5918,-11.754,0.569,1.139,0.476,0,19.88168,0.00512,20.820852,0.100644,18.725479,0.032931,2.095373
13.9231,122.4227472734726,-12.8696164525776,122.42273774067,-12.8696018748,0.3893,0.0865,-2.091,0.085,3.28,0.062,0,17.500729,0.002861,17.862656,0.009312,16.991667,0.00662,0.870989
13.9296,122.62393745885,-12.60410701038,122.62393745885,-12.60410701038,,,,,,,0,20.832033,0.010693,21.444927,0.139512,20.144655,0.13523,1.300272
13.9299,122.4355303986612,-12.7510420392885,122.43551670085,-12.7510393904,-0.8337,0.9752,-3.006,0.769,0.596,0.713,0,20.569435,0.007134,21.178427,0.110705,19.603207,0.060573,1.57522
13.9304,122.6536622873121,-12.6017619957909,122.65365097024,-12.60175284468,0.0553,0.2915,-2.485,0.284,2.059,0.286,0,19.08075,0.003525,19.981138,0.050931,18.20685,0.016002,1.774288
13.931,122.5291958915241,-13.0292459365767,122.52917263501,-13.0292445588,-0.0959,0.5002,-5.098,0.51,0.31,0.358,0,19.726179,0.004563,20.390705,0.069406,18.89908,0.030642,1.491625
13.9315,122.6790349607691,-12.6026713798655,122.67906998689,-12.60261532209,0.9397,1.0284,7.691,1.086,12.613,1.134,0,20.394699,0.00678,21.077509,0.120257,19.223289,0.055579,1.854219
13.9317,122.44825109548,-12.94407990573,122.44825109548,-12.94407990573,,,,,,,0,20.868389,0.013597,21.608017,0.269813,19.550894,0.079589,2.057123
13.9326,122.4716288523631,-12.9786335874289,122.47162774405,-12.97862833854,0.5175,0.1075,-0.243,0.107,1.181,0.073,0,17.65847,0.002874,18.110823,0.009546,17.061434,0.00719,1.049389
13.9347,122.8709580931597,-12.9378739283553,122.87094738122,-12.9378742528,1.7448,0.4802,-2.349,0.426,-0.073,0.404,0,19.658541,0.004627,20.879593,0.108013,18.536329,0.032356,2.343264
13.9358,122.7172265971247,-12.6088198950883,122.7173060192,-12.6089655751,0.133,0.8564,17.439,0.806,-32.778,1.09,0,20.419296,0.007243,20.846697,0.095301,19.345709,0.055896,1.500988
13.9368,122.7150471260446,-13.0594022755343,122.71503756772,-13.05939891109,-0.6458,0.1488,-2.095,0.154,0.757,0.117,0,14.964281,0.003024,15.44629,0.003552,14.190859,0.003931,1.255431
13.9377,122.43262458706,-12.75842929593,122.43262458706,-12.75842929593,,,,,,,0,21.231649,0.028056,21.641279,0.463787,20.010376,0.249989,1.630903
13.938,122.8953276582205,-12.8143097261795,122.89531097151,-12.81430000618,-0.4908,0.6967,-3.661,0.623,2.187,0.584,0,19.91861,0.005474,20.927031,0.102883,18.899704,0.033762,2.027327
13.9389,122.889151084494,-12.7779512619511,122.88914707862,-12.77794767084,0.2152,0.0942,-0.879,0.094,0.808,0.095,0,17.292139,0.002934,17.588827,0.015802,16.733112,0.01203,0.855715
13.9393,122.83556469646,-12.67911977146,122.83556469646,-12.67911977146,,,,,,,0,21.152294,0.02746,21.204466,0.175966,20.191233,0.180408,1.013233
13.9432,122.7295139359931,-12.6122499391944,122.72950902186,-12.61224273475,0.222,0.0598,-1.079,0.06,1.621,0.065,0,16.643227,0.002817,17.005987,0.004828,16.127394,0.0045,0.878593
13.9465,122.7137247169479,-13.059876917542,122.71371414574,-13.05987941532,0.764,0.0187,-2.317,0.019,-0.562,0.015,0,14.302788,0.002766,14.557065,0.002927,13.893476,0.003846,0.663589
13.947,122.4331941310774,-12.9115858318532,122.43318709541,-12.91158469852,0.0663,0.093,-1.543,0.1,0.255,0.068,0,17.707964,0.002868,18.062593,0.007496,17.220583,0.007922,0.84201
13.9503,122.8077931757943,-12.65309298082,122.80779791762,-12.65309298082,0.1602,0.6223,1.041,0.541,0.0,0.673,0,19.917646,0.005291,21.103188,0.143736,18.847656,0.039498,2.255531
13.9536,122.6358318591713,-12.602332112463,122.6358189299,-12.60232937913,0.068,0.1646,-2.839,0.165,0.615,0.158,0,18.528805,0.003093,19.009686,0.021988,17.912539,0.019316,1.097147
13.955,122.4663074522428,-12.9724937053888,122.46630221183,-12.9724876165,0.7225,0.0331,-1.149,0.035,1.37,0.024,0,15.516117,0.002768,15.867644,0.003772,14.971548,0.004226,0.896096
13.9566,122.8932655768305,-12.7959575757888,122.89327239505,-12.7959437269,0.4295,0.223,1.496,0.224,3.116,0.223,0,18.727638,0.003337,19.405193,0.056262,18.016928,0.020388,1.388266
13.9588,122.4334414605141,-12.9128156903778,122.4334391168,-12.9128561526,1.9267,0.3488,-0.514,0.36,-9.104,0.258,0,19.552921,0.004005,20.891998,0.071612,18.471264,0.017441,2.420734
13.9595,122.4368209009372,-12.7464848594499,122.43681274437,-12.74649017945,0.0491,0.1939,-1.79,0.19,-1.197,0.144,0,18.814877,0.003154,19.152325,0.028513,18.283358,0.013799,0.868967
13.9597,122.5356419492454,-13.0337125558098,122.53563074048,-13.03370667581,0.1883,0.0446,-2.457,0.044,1.323,0.032,0,16.092754,0.002786,16.378729,0.003942,15.642135,0.004588,0.736594
13.9598,122.8728713489345,-12.9350110147577,122.87286325921,-12.93501947698,0.2896,0.3146,-1.774,0.285,-1.904,0.292,0,19.06156,0.003566,19.816893,0.036594,18.2638,0.025312,1.553093
13.9603,122.8923611860664,-12.7904984162439,122.89234428217,-12.7905005718,0.2863,0.1529,-3.709,0.158,-0.485,0.189,0,18.123169,0.003056,18.727446,0.03661,17.402224,0.012209,1.325222
13.9641,122.4634901708376,-12.6989717202307,122.4634750544,-12.69896456912,-0.5348,0.5675,-3.318,0.511,1.609,0.454,0,20.151411,0.005113,20.888895,0.089588,19.426809,0.035559,1.462086
13.965,122.8202678472865,-12.6632878171958,122.82022726912,-12.66326936831,1.2904,0.0186,-8.908,0.018,4.151,0.02,0,13.944101,0.002761,14.346128,0.002958,13.380388,0.003815,0.96574
13.9652,122.81383114984,-13.01018579613,122.81383114984,-13.01018579613,,,,,,,0,20.752483,0.013898,,,,,
13.9668,122.6930638275552,-12.6036318479455,122.69306881439,-12.60364849239,0.2759,0.9368,1.095,0.811,-3.745,1.047,0,20.514277,0.007206,20.926138,0.100095,19.653992,0.057271,1.272146
13.9683,122.6487259755748,-12.6012530415455,122.64871883923,-12.60125736599,0.2959,0.1959,-1.567,0.195,-0.973,0.194,0,18.772678,0.003267,19.33884,0.037341,18.106611,0.018158,1.232229
13.9691,122.4683935798495,-12.975566297712,122.46838302592,-12.97556903549,0.87,0.0839,-2.314,0.087,-0.616,0.059,0,17.380501,0.002858,18.015162,0.008158,16.616787,0.005527,1.398375
13.9693,122.7351773443207,-12.6136015079787,122.73516678275,-12.61359849909,0.2507,0.1631,-2.319,0.16,0.677,0.184,0,18.427883,0.003183,18.874308,0.037486,17.834423,0.011865,1.039885
13.9705,122.4656881489606,-12.972117445415,122.46574962908,-12.9721935832,1.0327,0.0962,13.48,0.099,-17.131,0.069,0,17.251991,0.002882,17.860996,0.024429,16.338869,0.013595,1.522127
13.9732,122.6241591503725,-13.064439533951,122.62415041311,-13.06443962284,0.0996,0.0431,-1.915,0.042,-0.02,0.033,0,16.052841,0.002849,16.179478,0.004133,15.841871,0.004684,0.337606
13.9751,122.4692365442689,-12.6911276663371,122.46921730079,-12.69112564856,0.374,0.0606,-4.224,0.061,0.454,0.045,0,16.835358,0.002813,17.153337,0.006121,16.347889,0.005087,0.805449
13.978,122.8141983920888,-13.0101747486221,122.81419045045,-13.0101660864,0.149,0.1239,-1.741,0.134,1.949,0.145,0,18.089735,0.003024,18.437387,0.01742,17.478861,0.014625,0.958527
13.9783,122.4238455791523,-12.8807504191232,122.42383652008,-12.88074448579,0.2415,0.0413,-1.987,0.041,1.335,0.029,0,15.833393,0.002779,16.133024,0.003471,15.357544,0.004108,0.77548
13.9787,122.4446315567525,-12.9389433143474,122.44459479216,-12.93894231435,0.862,0.016,-8.062,0.019,0.225,0.012,0,13.970689,0.002763,14.237825,0.002852,13.545087,0.00381,0.692739
13.9813,122.8904393625677,-12.8878888982064,122.89042832906,-12.88788415154,0.285,0.077,-2.42,0.077,1.068,0.082,0,16.836359,0.002844,17.157255,0.008162,16.335697,0.006322,0.821558
13.9825,122.6828584034886,-13.065690246976,122.68284036768,-13.06566138031,0.6112,0.5495,-3.953,0.518,6.495,0.446,0,19.88402,0.005033,21.280447,0.125744,18.731838,0.027816,2.548609
13.9834,122.43216718509,-12.75738922119,122.43216718509,-12.75738922119,,,,,,,0,20.591291,0.010804,19.176605,0.036239,17.574076,0.016158,1.60253
13.9836,122.5679407768724,-13.0498260982155,122.56793375554,-13.04981978266,0.5244,0.0746,-1.539,0.07,1.421,0.052,0,16.98877,0.002837,17.394526,0.006352,16.419703,0.005923,0.974823
13.9861,122.6376152870666,-12.6016417336432,122.63760769985,-12.60163112031,0.238,0.4049,-1.666,0.385,2.388,0.356,0,19.577106,0.004056,20.38851,0.06742,18.717524,0.029739,1.670986
13.9897,122.4372925447392,-12.7440752076695,122.43727621809,-12.74406696767,-0.3236,0.3312,-3.583,0.293,1.854,0.223,0,19.425795,0.003675,20.213005,0.052471,18.516768,0.024032,1.696238
13.9899,122.4590678617948,-12.9634698805997,122.45905591281,-12.9634697206,0.7816,0.3037,-2.62,0.318,0.036,0.21,0,19.234318,0.003539,19.97731,0.070963,18.350393,0.02815,1.626917
13.992,122.7713692630256,-12.6285837529488,122.77137550287,-12.62862234406,1.595,0.4669,1.37,0.426,-8.683,0.482,0,19.710327,0.004485,21.010693,0.123405,18.562712,0.026827,2.447981
13.9922,122.4514308213496,-12.9516369198351,122.45141599984,-12.95163504428,0.1615,0.0859,-3.25,0.095,0.422,0.062,0,17.44768,0.002849,17.89599,0.009885,16.843908,0.00844,1.052082
