_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
1.5596,254.78489851597,-52.73759099917,254.78489851597,-52.73759099917,,,,,,,0,19.488976,0.010888,,,,,
1.5617,254.8208015909918,-52.7132893480387,254.82081942588,-52.71332618804,1.0918,0.3121,2.431,0.462,-8.289,0.309,0,19.308994,0.004465,19.398945,0.048335,17.909035,0.031367,1.48991
1.562,254.7817784809611,-52.7378384668564,254.7817412716,-52.73787460464,0.8853,0.1617,-5.069,0.191,-8.131,0.142,0,18.446333,0.003352,19.020069,0.04084,17.347872,0.01559,1.672197
1.5628,254.7467220155144,-52.6940022348843,254.74669851261,-52.69403868822,1.8554,1.0717,-3.205,1.398,-8.202,1.019,0,20.238474,0.007295,21.162561,0.153174,18.915546,0.046413,2.247015
1.5631,254.7393429874665,-52.7233935594961,254.73931720124,-52.72343179061,0.6352,0.3444,-3.514,0.57,-8.602,0.417,0,,,,,,,
1.5634,254.7418045317582,-52.6978020345532,254.74175823324,-52.69783961234,0.0495,0.1306,-6.313,0.141,-8.455,0.11,0,18.174006,0.002995,18.679314,0.013627,17.530506,0.009619,1.148808
1.5645,254.7678983155751,-52.7372906049326,254.76788493388,-52.7373017916,0.0545,0.7191,-1.823,0.689,-2.517,0.556,0,20.353811,0.007689,20.920431,0.15009,19.355751,0.049792,1.56468
1.5668,254.7850463715991,-52.7376971667062,254.78503554429,-52.73769946004,1.3139,0.2948,-1.475,0.373,-0.516,0.266,0,17.967478,0.00352,18.335068,0.010356,16.990055,0.007382,1.345013
1.567,254.7959219137738,-52.6881663223536,254.7958686452,-52.68820196681,-0.7454,1.5322,-7.265,2.721,-8.02,1.754,0,20.724409,0.018698,20.562027,0.279024,18.803711,0.060548,1.758316
1.5678,254.7701605734345,-52.6862136832185,254.77014195043,-52.68624280322,0.0592,0.0878,-2.54,0.098,-6.552,0.076,0,17.144642,0.002895,17.624668,0.008202,16.422739,0.00946,1.201929
1.5679,254.7370897891284,-52.7201428211399,254.73699211108,-52.72020598118,-0.1401,0.9358,-13.312,1.194,-14.211,0.836,0,20.327131,0.00773,21.30937,0.203345,19.016762,0.05901,2.292608
1.5693,254.81396741151,-52.72633923278,254.81396741151,-52.72633923278,,,,,,,0,19.815664,0.01103,,,,,
1.5697,254.7452785796113,-52.6948285770684,254.74523725625,-52.69484586152,0.7661,0.0692,-5.635,0.082,-3.889,0.063,0,16.947239,0.002842,17.710655,0.007982,16.105707,0.00463,1.604948
1.5715,254.80131265063,-52.68992231659,254.80131265063,-52.68992231659,,,,,,,0,21.006861,0.024619,,,,,
1.5722,254.7768131969377,-52.6857451711989,254.77681506655,-52.68574916231,-0.6144,0.5754,0.255,0.796,-0.898,0.583,0,20.100607,0.006675,19.731039,0.296015,18.783972,0.135666,0.947067
1.5727,254.800173673,-52.689469056,254.800173673,-52.689469056,,,,,,,0,20.689129,0.009178,,,,,
1.573,254.7413881523,-52.72600773167,254.7413881523,-52.72600773167,,,,,,,0,20.815002,0.012327,22.016354,0.215017,19.985367,0.11268,2.030987
1.5733,254.79531214817,-52.68793478921,254.79531214817,-52.68793478921,,,,,,,0,20.927023,0.032777,,,,,
1.5751,254.82046537886,-52.71691991382,254.82046537886,-52.71691991382,,,,,,,1,19.743364,0.010779,19.864492,0.049898,18.668493,0.030377,1.195999
1.576,254.8209075919791,-52.7154878757451,254.82087335842,-52.71551891575,0.7714,0.7087,-4.666,0.966,-6.984,0.769,0,20.210064,0.005962,20.769308,0.160137,19.774799,0.090374,0.994509
1.5766,254.8146602989941,-52.7259091171444,254.81465725349,-52.7259169527,0.3384,0.0156,-0.415,0.017,-1.763,0.013,0,13.389638,0.002759,14.101631,0.002978,12.557294,0.003812,1.544337
1.5768,254.8081315423008,-52.7307905678245,254.80811590207,-52.73081305227,-3.8715,1.3309,-2.131,2.824,-5.059,1.503,0,20.746,0.012202,,,,,
1.578,254.8074440422669,-52.7312356895538,254.80736508435,-52.73127088958,0.1967,0.2055,-10.758,0.227,-7.92,0.173,0,18.899937,0.003319,19.538206,0.025408,18.229055,0.014779,1.309151
1.5788,254.7732590430231,-52.7380993282029,254.77326948872,-52.73810667487,0.1659,0.4083,1.423,0.46,-1.653,0.323,0,19.566811,0.00427,20.076345,0.048459,18.465248,0.029669,1.611097
1.579,254.80483756575,-52.69129389796,254.80483756575,-52.69129389796,,,,,,,0,21.027039,0.029463,,,,,
1.5804,254.8058117367488,-52.6917311555033,254.80581551315,-52.69174654217,1.3219,0.0419,0.515,0.045,-3.462,0.036,0,15.875898,0.002791,16.474113,0.003985,15.133142,0.004359,1.340972
1.5809,254.7731139056065,-52.6857234206875,254.77312145737,-52.68575664291,-0.2184,0.3084,1.03,0.4,-7.475,0.278,0,19.184507,0.004151,19.261011,0.0689,17.814957,0.07239,1.446054
1.5821,254.7383036150016,-52.7010438393122,254.73827102834,-52.70107065265,0.0054,0.622,-4.443,0.699,-6.033,0.548,0,20.337566,0.00577,20.573061,0.110319,19.698936,0.059837,0.874125
1.5828,254.79527844781,-52.68775306886,254.79527844781,-52.68775306886,,,,,,,0,20.678415,0.012147,21.624784,0.110633,17.757036,0.885332,3.867748
1.5829,254.7377292225117,-52.7220299430156,254.73768949506,-52.7220552808,-0.0608,0.6629,-5.414,0.742,-5.701,0.576,0,20.321262,0.006251,20.740847,0.145401,19.605869,0.100356,1.134977
1.5833,254.8212471458277,-52.7090612412481,254.82121577091,-52.70908473903,0.534,0.045,-4.277,0.049,-5.287,0.037,0,16.131105,0.002789,16.634205,0.003943,15.4845,0.004223,1.149705
1.5839,254.8215229000083,-52.7121656055075,254.82148918993,-52.71218918329,0.6434,0.023,-4.595,0.028,-5.305,0.02,0,14.544811,0.002772,14.996873,0.003025,13.907274,0.003951,1.089599
1.5842,254.739635005356,-52.6993521089204,254.7396085806,-52.69935917559,2.8285,1.3299,-3.603,1.402,-1.59,1.158,0,20.873135,0.010394,21.53301,0.509434,20.626595,0.376423,0.906416
1.5862,254.78691190124,-52.68607552907,254.78691190124,-52.68607552907,,,,,,,0,20.958216,0.028583,,,,,
1.5869,254.801349658053,-52.6896093882879,254.80133395192,-52.6896248194,0.113,0.1204,-2.142,0.131,-3.472,0.1,0,17.989929,0.00297,18.485565,0.013875,17.248419,0.013977,1.237146
1.5874,254.7851392766253,-52.6858237904512,254.7851072952,-52.6858487149,0.4158,0.2373,-4.362,0.249,-5.608,0.195,0,19.114311,0.003551,20.258821,0.042016,18.21801,0.011698,2.040812
1.588,254.80863117889,-52.69312801978,254.80863117889,-52.69312801978,,,,,,,0,20.916161,0.017379,,,,,
1.5882,254.77375214046,-52.73829320779,254.77375214046,-52.73829320779,,,,,,,0,21.114977,0.024177,,,,,
1.5895,254.7779977786,-52.73843648515,254.7779977786,-52.73843648515,,,,,,,0,18.817205,0.005782,,,,,
1.5906,254.7971267395111,-52.6880863515974,254.79711772823,-52.68812381382,0.0099,0.1255,-1.229,0.137,-8.429,0.103,0,18.054079,0.002966,18.608318,0.01308,17.409899,0.009187,1.19842
1.5924,254.7359806062221,-52.7195335938218,254.73594659695,-52.71956120716,0.7479,0.2763,-4.635,0.277,-6.213,0.214,0,18.502319,0.004251,19.469229,0.02021,17.441568,0.008731,2.02766
1.5927,254.814680211597,-52.7264052731588,254.81467498648,-52.72639842427,0.8073,0.1962,-0.712,0.289,1.541,0.232,0,18.262217,0.003416,,,,,
1.5928,254.79621952168,-52.68782654804,254.79621952168,-52.68782654804,,,,,,,0,,,,,,,
1.5939,254.7821659010924,-52.68549796993,254.78216713283,-52.68550436993,-0.8229,0.6022,0.168,0.734,-1.44,0.538,0,20.273066,0.006029,21.175436,0.098138,19.527664,0.054993,1.647772
1.5939,254.8000438533571,-52.6889789110674,254.79999157366,-52.68899282219,0.3329,0.1882,-7.13,0.196,-3.13,0.151,0,18.755312,0.003215,19.27322,0.02506,18.061255,0.019295,1.211966
1.5945,254.777739248797,-52.7384797111559,254.77775266022,-52.73851920449,1.7501,0.6649,1.827,0.763,-8.886,0.563,0,17.654516,0.006733,18.832928,0.022622,16.267336,0.00607,2.565592
1.5961,254.820339223028,-52.7049853496425,254.82030771901,-52.70501332298,2.0258,0.7022,-4.295,0.81,-6.294,0.645,0,20.369362,0.007811,20.980928,0.116724,19.605629,0.099967,1.375299
1.5973,254.7346871165283,-52.7072298104269,254.73466525697,-52.70724564154,0.1568,0.4574,-2.98,0.516,-3.562,0.393,0,19.839014,0.005238,19.703909,0.091364,18.308119,0.102495,1.39579
1.5988,254.7564053328191,-52.7351687413676,254.75638804683,-52.73518381248,2.3308,0.696,-2.355,1.095,-3.391,0.859,0,20.38707,0.006348,20.933544,0.203008,19.876949,0.109702,1.056595
1.5993,254.7368842837003,-52.7215234422044,254.73685569553,-52.72152634443,0.0547,1.3829,-3.896,2.695,-0.653,1.575,0,20.632467,0.012371,22.319012,0.097653,19.801918,0.128325,2.517094
1.6003,254.7664619354025,-52.7376692856381,254.76642316265,-52.7376923612,-0.1293,0.6482,-5.282,0.679,-5.192,0.547,0,20.235456,0.005903,21.808756,0.140696,19.1493,0.036323,2.659456
1.6006,254.741139727213,-52.7265672493,254.74111172283,-52.72659371597,-1.8267,0.9232,-3.816,0.905,-5.955,0.729,0,20.655352,0.0084,21.801861,0.061768,20.256466,0.473281,1.545395
1.6007,254.7741160451695,-52.7385197023768,254.77408837812,-52.73852170238,-0.4595,0.6647,-3.769,0.874,-0.45,0.594,0,20.117199,0.005869,20.927057,0.152972,18.721741,0.115718,2.205317
1.6032,254.8213984617621,-52.707378021776,254.8213780032,-52.707407724,0.441,0.4802,-2.789,0.552,-6.683,0.426,0,20.006195,0.004711,20.969555,0.099668,19.447308,0.081566,1.522247
1.6055,254.7954191181524,-52.7365064263744,254.79538637286,-52.73652253749,1.012,0.871,-4.461,0.905,-3.625,0.768,0,20.619177,0.008234,21.674673,0.217379,19.758554,0.057778,1.916119
1.6068,254.8152559041912,-52.6975794035598,254.81523191533,-52.69759434134,0.1443,0.0492,-3.271,0.054,-3.361,0.041,0,16.293379,0.002789,17.072132,0.005083,15.439772,0.004023,1.63236
1.607,254.7640078436839,-52.7373347463853,254.76397872397,-52.7373634575,1.185,0.9134,-3.967,1.138,-6.46,0.842,0,20.575138,0.007489,21.194866,0.132484,19.883671,0.057404,1.311195
1.6074,254.8191399380598,-52.7216233578277,254.81913582153,-52.72165338005,0.7703,0.7567,-0.561,0.922,-6.755,0.614,0,20.363279,0.005971,21.846203,0.177089,19.734234,0.063815,2.111969
1.6082,254.7462067452246,-52.7305968929393,254.74617571444,-52.73062191961,-0.072,0.5643,-4.228,0.604,-5.631,0.486,0,20.200045,0.005266,20.880077,0.059871,19.287935,0.090045,1.592142
1.6104,254.7892993023598,-52.7378657403387,254.7892659688,-52.73788872701,0.4881,0.0504,-4.541,0.056,-5.172,0.043,0,16.385508,0.002788,16.919542,0.004225,15.69083,0.004459,1.228712
1.6109,254.74075609416,-52.69732030696,254.74075609416,-52.69732030696,,,,,,,0,20.825926,0.015056,,,,,
1.6132,254.7461317302128,-52.6931704062822,254.74610857241,-52.69319876184,0.1624,0.5041,-3.158,0.569,-6.38,0.445,0,20.092171,0.005176,20.665298,0.384191,19.447483,0.062283,1.217815
1.6133,254.7613120704076,-52.7368598100675,254.76130346745,-52.73687847229,-0.0087,0.1198,-1.172,0.159,-4.199,0.121,0,17.913282,0.00293,18.585745,0.015662,17.148926,0.007144,1.436819
1.6133,254.7916275751762,-52.6863609937968,254.79161236145,-52.68636885602,0.3222,0.5394,-2.075,0.595,-1.769,0.462,0,19.673893,0.005383,,,,,
1.614,254.8219510661,-52.71541518185,254.8219510661,-52.71541518185,,,,,,,0,21.007261,0.022394,,,,,
1.615,254.7822590729506,-52.738710507581,254.78222599567,-52.73873375203,0.6147,0.0208,-4.506,0.024,-5.23,0.018,0,14.319268,0.002761,14.790067,0.002993,13.680553,0.003847,1.109513
1.615,254.8092222409276,-52.6928022193354,254.80918545861,-52.69282634823,1.3694,0.3645,-5.016,0.4,-5.429,0.314,0,19.67568,0.004344,20.920389,0.113461,18.437016,0.022123,2.483374
1.6155,254.7376942497609,-52.7233167565798,254.73765400013,-52.72335144992,0.2082,0.1839,-5.485,0.192,-7.806,0.149,0,18.692612,0.003182,19.359585,0.023848,17.995333,0.010671,1.364252
1.6157,254.8079394882552,-52.6920689747755,254.80793615913,-52.69208973922,0.2846,0.4484,-0.454,0.493,-4.672,0.391,0,19.961784,0.004818,20.448498,0.070806,19.16765,0.056264,1.280848
1.6175,254.8218588167384,-52.7162617561304,254.8218379945,-52.71628569391,-0.0968,0.3404,-2.838,0.413,-5.386,0.311,0,19.622761,0.00405,20.148413,0.045984,19.0005,0.032577,1.147913
1.6198,254.8188545870815,-52.7012498738538,254.81884246329,-52.70126822941,0.6232,0.3058,-1.653,0.344,-4.13,0.26,0,19.486221,0.003953,19.973925,0.040082,18.555298,0.023962,1.418627
1.6206,254.7750849030581,-52.7388629707576,254.77505190641,-52.73889854854,0.6023,0.575,-4.495,0.747,-8.005,0.534,0,20.129396,0.005301,21.070892,0.157421,19.12072,0.048808,1.950172
1.6215,254.7868695727537,-52.6854412575284,254.78683539208,-52.6854649642,0.8082,0.2189,-4.662,0.236,-5.334,0.183,0,18.923105,0.003406,19.874113,0.044198,17.909355,0.010976,1.964758
1.6232,254.8210855294573,-52.7188916176272,254.82107388503,-52.71890235985,0.2117,0.2055,-1.587,0.231,-2.417,0.165,0,18.617636,0.00321,19.38349,0.026347,17.840221,0.010219,1.543268
1.6235,254.7947454821646,-52.6868536692537,254.79470680587,-52.68687238926,0.2959,0.1099,-5.275,0.117,-4.212,0.088,0,17.118177,0.00301,17.58382,0.007359,16.345146,0.004757,1.238674
1.6242,254.7569243371025,-52.7358207361045,254.75690815923,-52.73583794055,0.3531,0.2899,-2.204,0.369,-3.871,0.282,0,19.355814,0.003933,20.43704,0.069958,18.20229,0.016938,2.234751
1.6246,254.7522825708618,-52.7340623620316,254.75222964258,-52.73410458871,1.3179,0.7232,-7.211,0.798,-9.501,0.619,0,20.514662,0.007086,21.603531,0.219089,19.355145,0.047541,2.248386
1.6248,254.7891732532088,-52.6857172682239,254.78915371394,-52.68573395267,0.2135,0.1874,-2.665,0.205,-3.754,0.156,0,18.768131,0.003341,19.531164,0.026878,18.040831,0.013918,1.490334
1.6268,254.7336195594262,-52.7157065561891,254.73359781301,-52.71573120508,0.0544,0.2643,-2.964,0.286,-5.546,0.22,0,19.300354,0.003618,20.041439,0.054305,18.595249,0.022234,1.44619
1.628,254.7805192814737,-52.6848267641659,254.78049822495,-52.68485586639,0.2659,0.4257,-2.872,0.499,-6.548,0.384,0,19.901806,0.00447,20.707497,0.085887,19.217743,0.035946,1.489754
1.629,254.8143680319338,-52.7277422117367,254.81436974923,-52.72774430507,-0.0684,0.1915,0.234,0.21,-0.471,0.162,0,18.744144,0.003245,19.417761,0.02439,17.980291,0.013627,1.437469
1.6297,254.7409634568278,-52.7272771314176,254.74093045427,-52.7273007892,0.8466,0.3641,-4.497,0.375,-5.323,0.29,0,19.70327,0.004143,20.553106,0.044937,19.013136,0.02497,1.53997
1.6299,254.7475840839959,-52.7319237740587,254.74756651305,-52.73194541406,0.0227,0.1528,-2.394,0.165,-4.869,0.127,0,18.381662,0.00305,18.912271,0.01616,17.716703,0.008854,1.195568
1.6302,254.8198927254371,-52.7023065703183,254.81986217685,-52.7023348681,0.0252,0.526,-4.165,0.595,-6.367,0.443,0,20.078953,0.005641,19.883514,0.127714,18.800282,0.07139,1.083233
1.6321,254.82266035985,-52.71422782842,254.82266035985,-52.71422782842,,,,,,,0,21.194693,0.033421,,,,,
1.6322,254.8109242816303,-52.7304136930275,254.8108722018,-52.73042604415,-0.356,0.9906,-7.096,0.995,-2.779,0.765,0,20.673813,0.008478,21.521143,0.192952,20.34853,0.098663,1.172613
1.6322,254.8025013698684,-52.6891475624075,254.80246788287,-52.68916990019,0.2442,0.3311,-4.567,0.334,-5.026,0.264,0,19.430227,0.004157,,,,,
1.6323,254.74082978336,-52.69660990037,254.74082978336,-52.69660990037,,,,,,,0,20.600193,0.01273,,,,,
1.6325,254.8226327442082,-52.714639137286,254.82260662567,-52.7146536484,0.4044,0.108,-3.56,0.137,-3.265,0.101,0,17.519102,0.003016,17.906548,0.007611,16.698416,0.006523,1.208132
1.6341,254.81740864777,-52.72496397292,254.81740864777,-52.72496397292,,,,,,,0,20.934536,0.013958,21.069939,0.293303,19.674543,0.15838,1.395395
1.6345,254.8182575381749,-52.6998548107541,254.81823285865,-52.69988614409,-0.6973,0.5979,-3.365,0.667,-7.05,0.491,0,20.219732,0.005435,20.94298,0.088491,19.625732,0.060415,1.317247
1.6346,254.78294755092,-52.73901705781,254.78294755092,-52.73901705781,,,,,,,0,20.810255,0.016421,,,,,
1.6356,254.7561167196463,-52.6880919716506,254.75608254423,-52.6881110561,0.6308,0.591,-4.661,1.26,-4.294,0.917,0,20.070791,0.007426,19.51256,0.161573,18.261478,0.035024,1.251081
1.6357,254.7463595192748,-52.6924773535164,254.74636700621,-52.69251024685,0.7933,0.1226,1.021,0.135,-7.401,0.105,0,18.017498,0.002939,18.385801,0.056099,17.121319,0.01907,1.264482
1.6358,254.7379877430812,-52.7244806020927,254.73796726182,-52.72450099765,0.1026,0.076,-2.791,0.082,-4.589,0.062,0,17.085295,0.002832,17.792582,0.009598,16.285673,0.005214,1.506908
1.6382,254.7951111559,-52.68670700944,254.7951111559,-52.68670700944,,,,,,,0,20.138037,0.015266,,,,,
1.6388,254.7464316074927,-52.7314658030682,254.74639661276,-52.73147738974,-0.2071,0.1814,-4.768,0.196,-2.607,0.152,0,18.649849,0.003149,19.206274,0.021509,17.937674,0.017741,1.2686
1.6417,254.76566976238,-52.73828141742,254.76566976238,-52.73828141742,,,,,,,0,21.064266,0.022243,21.470612,0.148363,20.591986,0.532621,0.878626
1.6431,254.7403096472289,-52.6967536620183,254.74028942099,-52.69677482202,-0.3587,0.2071,-2.758,0.24,-4.761,0.184,0,18.820456,0.003492,19.267265,0.026127,17.748194,0.015633,1.519072
1.644,254.82313463469,-52.71140636056,254.82313463469,-52.71140636056,,,,,,,0,20.583199,0.011637,20.897947,0.188737,19.312119,0.085434,1.585829
1.644,254.7393368098104,-52.7262658438488,254.73934054517,-52.72625483496,0.3136,0.1218,0.509,0.131,2.477,0.099,0,17.924921,0.002953,18.482222,0.01083,17.221344,0.008126,1.260878
1.6446,254.7731583359603,-52.6846791947513,254.77314384132,-52.68468713253,-0.2715,0.2046,-1.977,0.222,-1.786,0.179,0,18.313261,0.004569,17.163389,0.052984,15.732157,0.091846,1.431232
1.645,254.8032164861158,-52.6891858647379,254.80319392435,-52.68920538474,0.6429,0.346,-3.077,0.333,-4.392,0.256,0,19.437889,0.004494,19.758738,0.2918,18.075151,0.071605,1.683586
1.6454,254.772003983641,-52.7391104931048,254.77196897543,-52.73913013311,0.7091,0.6597,-4.769,0.876,-4.419,0.63,0,20.094177,0.006257,20.826302,0.073603,19.456699,0.051296,1.369602
1.6459,254.7916798925165,-52.6857683382298,254.79166214952,-52.68580882712,0.2837,0.1901,-2.42,0.196,-9.11,0.15,0,18.693556,0.003288,,,,,
1.6464,254.7412057722113,-52.7279845085044,254.7411823464,-52.72800368184,0.3722,0.9424,-3.192,0.98,-4.314,0.728,0,20.607588,0.007736,,,,,
1.647,254.7743720530809,-52.6845559781848,254.77433696398,-52.68458013819,0.5866,0.017,-4.786,0.018,-5.436,0.014,0,11.925557,0.00276,12.637539,0.002842,11.109946,0.003786,1.527593
1.6473,254.7981351881556,-52.6873455975947,254.79811347053,-52.68736809093,-0.8765,0.561,-2.962,0.655,-5.061,0.504,0,20.218552,0.005595,20.643171,0.157144,19.53228,0.09906,1.110891
1.6476,254.7854553041431,-52.684836957483,254.7854258382,-52.68486421082,0.4871,0.6138,-4.019,0.644,-6.132,0.492,0,20.263542,0.005609,20.945143,0.136818,19.693884,0.048097,1.251259
1.6482,254.7327432488724,-52.7140668373992,254.73271198774,-52.71408910407,0.4814,0.351,-4.261,0.365,-5.01,0.277,0,19.543634,0.003955,20.091349,0.115537,18.740036,0.063959,1.351313
1.6491,254.8074019583663,-52.6910093731896,254.80736428297,-52.69103969764,0.3592,0.5064,-5.138,0.57,-6.823,0.426,0,20.019604,0.005241,20.477499,0.097854,19.103281,0.04295,1.374218
1.65,254.82280985674,-52.71602570454,254.82280985674,-52.71602570454,,,,,,,0,20.968147,0.017022,20.564524,0.385974,19.540421,0.122218,1.024103
1.6503,254.82187243308,-52.70506837831,254.82187243308,-52.70506837831,,,,,,,0,20.8866,0.022354,21.489613,0.450236,20.321167,0.268684,1.168446
1.6524,254.7807575499794,-52.7394239679626,254.78074399879,-52.73943127463,0.3219,0.0414,-1.846,0.046,-1.644,0.035,0,15.696848,0.002788,16.137209,0.003305,15.040148,0.004078,1.097061
1.6539,254.7683100545963,-52.6849818617068,254.76828787625,-52.68500421282,1.4961,0.7989,-3.025,0.922,-5.029,0.638,0,20.33646,0.006068,21.064592,0.096754,19.930054,0.083441,1.134539
1.6558,254.823085059551,-52.7086315492628,254.82313238188,-52.70861060705,0.1107,0.5827,6.451,0.736,4.712,0.51,0,20.155371,0.005298,21.500525,0.141937,19.130413,0.036546,2.370111
1.656,254.7618087388862,-52.7377652332208,254.76183802038,-52.73776994878,-0.5894,0.8401,3.989,1.082,-1.061,0.75,0,20.453953,0.006314,20.667252,0.203159,19.701683,0.201099,0.965569
1.6562,254.7324594436924,-52.7102436644727,254.73243885174,-52.71025506003,0.3954,0.2679,-2.807,0.296,-2.564,0.227,0,18.913668,0.007479,17.452171,0.131688,17.31838,0.063271,0.133791
1.6565,254.7910713453272,-52.6854793461744,254.79104784701,-52.68550819951,0.0644,0.0715,-3.205,0.081,-6.492,0.061,0,17.08445,0.002843,17.751375,0.018661,16.160418,0.007864,1.590958
1.6587,254.8050439112575,-52.6896761086355,254.80500738821,-52.68970139753,0.5977,0.0275,-4.981,0.029,-5.69,0.023,0,14.632965,0.002809,15.086058,0.010439,13.740745,0.005574,1.345313
1.6587,254.823535239804,-52.7128632571384,254.82352431595,-52.71287824825,0.6492,0.0819,-1.489,0.106,-3.373,0.079,0,17.234886,0.00284,17.811188,0.008934,16.526857,0.005145,1.28433
1.659,254.750627470114,-52.6897724806043,254.75054606482,-52.68982157841,0.8961,0.8449,-11.102,1.301,-11.047,0.832,0,20.356413,0.006706,21.083033,0.142343,19.549353,0.052591,1.53368
1.6594,254.8202223887076,-52.7223737114898,254.8201890303,-52.72239630705,-0.3701,0.6003,-4.546,0.641,-5.084,0.468,0,20.186504,0.00554,21.392178,0.122807,19.899012,0.070773,1.493166
1.6595,254.7556357575236,-52.6877972271775,254.75559506405,-52.68781966274,0.4877,0.1232,-5.55,0.132,-5.048,0.107,0,17.995958,0.002972,18.481527,0.01158,17.198324,0.010505,1.283203
1.6595,254.8006751551566,-52.6879659707041,254.80066620989,-52.68796580626,0.496,0.0603,-1.22,0.063,0.037,0.049,0,16.755493,0.002809,17.224092,0.00551,16.124369,0.004435,1.099724
1.6616,254.8209439177504,-52.7025236412755,254.82091130798,-52.70254836128,0.5707,0.0355,-4.446,0.039,-5.562,0.029,0,15.569042,0.002769,16.015091,0.003712,14.931139,0.004134,1.083952
1.6619,254.802454805438,-52.6885459092762,254.80241678755,-52.68856116706,0.1207,0.0713,-5.185,0.076,-3.433,0.058,0,16.882391,0.002821,17.625061,0.008695,15.986582,0.005589,1.638479
1.665,254.7321687705077,-52.711080934351,254.73213216352,-52.71110606769,0.5859,0.0149,-4.99,0.016,-5.655,0.012,0,12.563608,0.002764,12.699744,0.002862,12.321077,0.003839,0.378667
1.6652,254.80835043719,-52.73269114658,254.80835043719,-52.73269114658,,,,,,,0,20.929932,0.011795,21.346037,0.257644,20.399374,0.065881,0.946663
1.6652,254.76254769752,-52.73809112,254.76254769752,-52.73809112,,,,,,,0,20.925394,0.016996,20.815901,0.188805,18.923334,0.108229,1.892567
1.6665,254.82105703108,-52.72135352592,254.82105703108,-52.72135352592,,,,,,,0,20.972248,0.023401,21.320866,0.207206,21.187704,0.053809,0.133162
1.6675,254.7473844094708,-52.732624447171,254.74736713917,-52.73268022495,-0.5699,0.2933,-2.353,0.323,-12.55,0.247,0,19.383965,0.003713,19.850521,0.078178,18.497137,0.045846,1.353384
1.6676,254.7328547514131,-52.7068186505459,254.73282342212,-52.70683785055,-0.0385,0.9336,-4.271,1.015,-4.32,0.872,0,20.210121,0.016244,18.309874,0.532645,17.055645,0.031508,1.254229
1.6676,254.7543286472154,-52.6880864632681,254.75429748534,-52.68811900105,-0.1899,0.5231,-4.25,0.597,-7.321,0.477,0,20.139704,0.005037,20.802378,0.099526,19.675974,0.054852,1.126404
1.6687,254.7580109629768,-52.6868803835167,254.75800932794,-52.68688583685,-1.4661,0.9652,-0.223,0.979,-1.227,0.767,0,20.490065,0.007701,21.182543,0.102358,19.672964,0.06788,1.509579
1.6707,254.73434928946,-52.70307979741,254.73434928946,-52.70307979741,,,,,,,0,21.056917,0.02684,21.679575,0.612404,19.941322,0.43158,1.738253
1.671,254.7430689236786,-52.6937808770037,254.74304242163,-52.69380437034,0.1984,0.2963,-3.614,0.322,-5.286,0.252,0,19.456961,0.003752,20.045242,0.039944,18.792513,0.019158,1.252729
1.6713,254.8070990476891,-52.7334584668921,254.8070754648,-52.73348550245,0.608,0.256,-3.213,0.281,-6.083,0.216,0,19.196484,0.003746,19.902592,0.039064,18.360449,0.022165,1.542143
1.6737,254.758791456,-52.73732129998,254.758791456,-52.73732129998,,,,,,,0,20.892885,0.017971,21.774895,0.688431,20.069101,0.11468,1.705793
1.6744,254.7323764556259,-52.7160004250039,254.73234611022,-52.71602464723,0.0077,0.2069,-4.136,0.233,-5.45,0.171,0,18.834913,0.003412,19.445307,0.033171,17.917332,0.012946,1.527975
1.6748,254.7576042302167,-52.7369681105949,254.75756583979,-52.73698855949,-0.1359,0.1304,-5.23,0.19,-4.601,0.142,0,18.014872,0.002975,18.567156,0.012324,17.340315,0.007932,1.226841
1.6749,254.7384050609107,-52.7262535486772,254.73838525397,-52.72629153979,0.6294,0.3995,-2.699,0.41,-8.548,0.313,0,19.811274,0.004544,20.564074,0.115942,19.072954,0.071813,1.491119
1.6766,254.8049859620792,-52.6892829789578,254.8049536115,-52.68930719674,0.5395,0.0692,-4.412,0.076,-5.449,0.056,0,16.243628,0.002811,,,,,
1.6767,254.73642071707,-52.69974674809,254.73642071707,-52.69974674809,,,,,,,0,20.982151,0.020472,20.885567,0.15407,20.134235,0.178033,0.751331
1.677,254.73220940796,-52.71575695619,254.73220940796,-52.71575695619,,,,,,,0,20.733389,0.009894,,,,,
1.6777,254.7998269180553,-52.7365425857984,254.799788873,-52.73656858136,-1.5304,0.8776,-5.183,1.015,-5.849,0.79,0,20.569384,0.007968,21.354067,0.109516,19.918072,0.078737,1.435995
1.6787,254.8066899174631,-52.6900170924712,254.80664724947,-52.69004380359,-0.278,0.4117,-5.819,0.523,-6.01,0.373,0,19.766354,0.004594,19.609442,0.124781,18.299393,0.083528,1.310049
1.6788,254.7937348004372,-52.7382178281476,254.79370183364,-52.73824088593,0.5815,0.0233,-4.491,0.025,-5.188,0.02,0,14.514885,0.002764,14.984974,0.002913,13.878966,0.003838,1.106008
1.6793,254.732828731371,-52.7059246680494,254.73279397718,-52.70594858361,0.6074,0.0179,-4.738,0.02,-5.381,0.015,0,11.994842,0.002764,12.775769,0.007511,11.078621,0.004422,1.697148
